Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
FrontS019856,-26.9110,15.5937,3.559e-20,4.350e-20,4.585e-20,0.0,22.67,0
FrontS019861,-26.8604,15.3734,2.690e-20,3.379e-20,3.701e-20,-0.001,23.4,0
FrontS019865,-27.0868,15.6191,1.020e-18,9.071e-19,5.221e-19,0.0,22.31,0
FrontS019871,-27.0814,15.2901,2.890e-19,2.853e-19,1.907e-19,0.001,25.49,0
FrontS019873,-27.0477,15.3132,3.771e-19,3.764e-19,2.719e-19,0.0,24.7,0
FrontS019879,-26.7201,15.6057,3.327e-19,3.200e-19,2.190e-19,-0.0,20.45,0
FrontS019882,-26.6278,15.3797,9.036e-18,7.416e-18,3.664e-18,-0.001,24.22,0
FrontS019886,-26.9808,15.3148,3.200e-18,4.542e-18,6.841e-18,0.001,26.63,0
FrontS019892,-27.0552,15.5040,2.146e-19,2.197e-19,1.677e-19,-0.001,27.32,0
FrontS019893,-26.8555,15.7574,3.170e-19,3.131e-19,2.253e-19,-0.0,27.45,0
FrontS019895,-27.0231,15.1706,6.240e-20,7.351e-20,7.458e-20,0.0,23.26,0
FrontS019901,-26.8884,15.4533,1.095e-20,1.445e-20,1.847e-20,-0.0,24.75,0
FrontS019908,-26.7020,15.3524,7.303e-19,7.055e-19,4.637e-19,-0.0,23.28,0
FrontS019909,-26.9450,15.3319,1.068e-18,9.641e-19,5.736e-19,-0.001,20.63,0
FrontS019910,-26.8618,15.4839,2.666e-19,5.232e-19,1.486e-18,0.0,20.13,0
FrontS019912,-26.7018,15.4358,1.656e-20,2.177e-20,2.686e-20,0.001,22.25,0
FrontS019918,-26.7324,15.6117,1.271e-18,1.085e-18,5.716e-19,-0.0,29.51,0
FrontS019921,-26.6946,15.2855,1.479e-18,2.581e-18,5.931e-18,0.0,22.69,0
FrontS019922,-26.8170,15.3399,1.210e-18,1.071e-18,6.099e-19,0.001,20.4,0
FrontS019939,-26.9412,15.3690,1.695e-20,2.028e-20,2.086e-20,0.0,28.92,0
FrontS019946,-26.8962,15.6271,5.057e-14,3.586e-14,1.283e-14,-0.0,24.39,0
FrontS019947,-26.6525,15.5868,3.820e-20,4.466e-20,4.405e-20,-0.0,27.54,0
FrontS019948,-27.0033,15.6374,5.463e-18,4.658e-18,2.466e-18,-0.001,28.64,0
FrontS019949,-26.6213,15.4018,6.510e-19,5.950e-19,3.573e-19,-0.0,25.82,0
FrontS019956,-26.9020,15.3258,8.878e-20,1.028e-19,1.010e-19,0.0,20.64,0
FrontS019959,-27.0517,15.3113,5.565e-19,5.286e-19,3.499e-19,-0.0,20.69,0
FrontS019960,-27.0058,15.6621,1.223e-19,1.412e-19,1.398e-19,0.0,22.06,0
FrontS019970,-26.8426,15.1618,2.380e-20,3.006e-20,3.407e-20,0.001,24.5,0
FrontS019973,-26.6502,15.4924,2.986e-20,3.815e-20,4.435e-20,0.0,27.1,0
FrontS019975,-26.7172,15.5890,1.527e-18,2.362e-18,4.126e-18,-0.0,23.41,0
FrontS019976,-26.9330,15.3387,2.656e-18,3.994e-18,6.750e-18,-0.001,23.38,0
FrontS019980,-23.0892,22.8576,2.137e-19,4.070e-19,1.130e-18,-0.0,26.77,0
FrontS019983,-23.0303,22.8535,2.361e-18,5.728e-18,2.642e-17,-0.0,29.03,0
FrontS019988,-23.0956,22.8686,1.883e-14,1.287e-14,4.530e-15,-0.0,26.39,0
FrontS019990,-23.0790,22.8691,1.324e-19,1.346e-19,1.001e-19,0.0,26.28,0
FrontS019999,-23.0574,22.8594,1.702e-20,2.072e-20,2.132e-20,-0.0,28.45,0
FrontS020004,-23.1071,22.9238,3.553e-18,8.200e-18,3.351e-17,0.0,26.38,0
FrontS020018,-23.0464,22.8500,1.114e-20,1.527e-20,2.099e-20,0.0,29.24,0
FrontS020021,-23.0625,22.8605,4.228e-20,4.962e-20,4.808e-20,-0.0,25.05,0
FrontS020031,-23.0478,22.8500,1.365e-20,1.735e-20,2.061e-20,-0.0,28.97,0
FrontS020034,-23.0514,22.8595,1.876e-18,3.775e-18,1.163e-17,-0.0,28.23,0
FrontS020040,-23.0693,22.8637,1.731e-18,3.105e-18,7.290e-18,-0.0,26.47,0
FrontS020042,-23.0839,22.8735,1.305e-20,1.789e-20,2.414e-20,0.0,25.43,0
FrontS020047,-23.0382,22.8328,6.580e-19,1.256e-18,3.303e-18,0.0,28.73,0
FrontS020048,-23.0881,22.8725,1.346e-20,1.733e-20,2.173e-20,0.001,25.75,0
FrontS020049,-23.0371,22.8431,2.661e-19,2.510e-19,1.605e-19,-0.0,28.88,0
FrontS020050,-23.0772,22.8659,4.735e-18,3.890e-18,1.916e-18,-0.0,25.71,0
FrontS020051,-23.0441,22.8408,2.435e-20,3.226e-20,4.083e-20,0.002,28.99,0
FrontS020052,-23.0607,22.8645,5.749e-20,6.750e-20,6.706e-20,0.001,26.16,0
FrontS020053,-23.0554,22.8608,2.851e-20,3.629e-20,4.265e-20,0.0,28.1,0
FrontS020056,-23.0652,22.8573,5.559e-14,4.099e-14,1.636e-14,0.001,27.09,0
FrontS020057,-23.0734,22.8812,7.587e-19,1.174e-18,2.196e-18,0.0,26.78,0
FrontS020061,-23.0597,22.8629,5.168e-19,5.092e-19,3.520e-19,0.0,27.47,0
FrontS020068,-23.0640,22.8576,5.005e-14,4.805e-14,3.277e-14,0.001,27.36,1
FrontS020071,-23.0687,22.8719,1.054e-18,9.285e-19,5.082e-19,0.0,26.44,0
FrontS020072,-23.0728,22.8662,2.124e-20,2.824e-20,3.678e-20,-0.001,25.75,0
FrontS020076,-23.0388,22.8406,6.458e-14,4.751e-14,1.867e-14,-0.0,28.68,0
FrontS020079,-23.0581,22.8562,7.054e-20,8.097e-20,7.731e-20,0.001,28.1,0
FrontS020084,-23.0418,22.8445,3.340e-19,3.345e-19,2.381e-19,0.0,29.19,0
FrontS020087,-22.9347,22.8002,9.144e-19,1.456e-18,2.701e-18,0.0,29.21,0
FrontS020088,-22.9795,22.7931,4.680e-19,4.448e-19,3.012e-19,0.0,29.43,0
FrontS020092,-23.1267,22.9047,7.725e-19,7.091e-19,4.394e-19,-0.001,25.14,0
FrontS020095,-23.0617,22.8648,7.098e-20,7.921e-20,6.922e-20,0.0,26.25,0
FrontS020100,-23.0078,22.8470,1.148e-19,1.184e-19,8.996e-20,0.0,28.64,0
FrontS020104,-23.0642,22.8576,8.198e-20,8.784e-20,7.400e-20,0.001,27.1,0
FrontS020106,-23.0521,22.8564,4.175e-19,3.986e-19,2.592e-19,-0.0,28.5,0
FrontS020111,-23.0640,22.8654,7.756e-19,1.532e-18,4.476e-18,0.0,26.81,0
FrontS020112,-23.0735,22.8607,3.584e-19,3.512e-19,2.436e-19,-0.001,25.7,0
FrontS020123,-23.0374,22.8385,1.818e-20,2.260e-20,2.593e-20,-0.0,29.44,0
FrontS020125,-23.0578,22.8679,6.110e-19,5.672e-19,3.584e-19,0.001,27.44,0
FrontS020128,-23.0532,22.8663,1.133e-20,1.453e-20,1.727e-20,0.001,27.82,0
FrontS020129,-23.0242,22.8348,2.343e-20,2.984e-20,3.452e-20,0.0,29.32,0
FrontS020135,-23.0679,22.8585,3.258e-19,3.230e-19,2.330e-19,-0.0,26.09,0
FrontS020137,-22.9730,22.8133,1.595e-20,2.036e-20,2.528e-20,-0.0,28.96,0
FrontS020142,-23.0566,22.8677,3.722e-18,6.310e-18,1.356e-17,-0.0,27.47,0
FrontS020145,-23.0543,22.8575,1.999e-20,2.365e-20,2.376e-20,0.001,28.26,0
FrontS020146,-23.0260,22.8366,2.040e-20,2.541e-20,2.925e-20,0.001,29.54,0
FrontS020148,-23.0478,22.8514,5.705e-14,4.448e-14,2.030e-14,0.0,28.91,1
FrontS020152,-23.0237,22.8397,3.850e-20,4.849e-20,5.551e-20,0.0,28.97,0
FrontS020158,-23.0758,22.8712,3.201e-20,3.701e-20,3.614e-20,-0.001,25.65,0
FrontS020161,-23.0568,22.8454,1.287e-20,1.741e-20,2.435e-20,-0.001,28.28,0
FrontS020164,-23.0459,22.8590,6.458e-19,6.347e-19,4.399e-19,-0.001,27.97,0
FrontS020165,-23.0588,22.8558,1.696e-20,2.193e-20,2.610e-20,0.001,28.49,0
FrontS020173,-23.0775,22.9134,2.462e-18,4.066e-18,8.368e-18,-0.0,26.88,0
FrontS020175,-23.1970,22.9012,4.525e-19,4.390e-19,2.994e-19,0.0,26.13,0
FrontS020178,-23.0718,22.8632,3.187e-20,3.872e-20,4.220e-20,0.0,26.67,0
FrontS020187,-23.0983,22.8929,1.207e-18,2.398e-18,7.051e-18,-0.0,25.4,0
FrontS020189,-23.1012,22.8636,3.601e-19,6.826e-19,1.900e-18,0.001,26.69,0
FrontS020192,-23.0092,22.8354,4.398e-20,5.085e-20,4.973e-20,-0.001,28.91,0
FrontS020193,-23.1080,22.9184,1.034e-19,1.151e-19,1.046e-19,-0.0,26.33,0
FrontS020197,-22.7496,22.6336,6.524e-20,7.474e-20,7.073e-20,-0.0,29.52,0
FrontS020201,-23.0614,22.8644,1.008e-20,1.305e-20,1.645e-20,-0.001,26.78,0
FrontS020204,-23.1981,22.9486,1.475e-18,2.400e-18,4.602e-18,0.001,25.09,0
FrontS020206,-23.0356,22.8348,1.313e-20,1.639e-20,1.830e-20,0.0,28.74,0
FrontS020208,-23.2380,22.9850,5.960e-19,5.458e-19,3.354e-19,-0.001,25.07,0
FrontS020211,-23.0569,22.8547,1.595e-19,1.709e-19,1.440e-19,-0.0,28.36,0
FrontS020214,-22.9999,22.8141,1.283e-20,1.743e-20,2.338e-20,-0.001,29.53,0
FrontS020216,-23.0050,22.8211,3.175e-20,3.785e-20,3.795e-20,-0.001,29.51,0
FrontS020225,-23.0372,22.8597,2.485e-19,2.535e-19,1.911e-19,0.0,27.93,0
FrontS020233,-23.0152,22.8306,3.230e-18,2.740e-18,1.463e-18,0.0,29.44,0
FrontS020235,-23.0763,22.8725,4.429e-14,4.388e-14,3.179e-14,-0.001,25.56,1
FrontS020236,-23.0686,22.8651,1.258e-19,1.301e-19,1.040e-19,0.001,25.98,0
FrontS020241,-23.0539,22.8429,2.045e-18,4.962e-18,2.265e-17,-0.0,28.3,0
FrontS020242,-23.0583,22.8530,1.361e-20,1.787e-20,2.231e-20,-0.0,28.64,0
FrontS020247,-22.9214,22.7515,2.420e-18,2.090e-18,1.143e-18,0.0,29.44,0
FrontS020250,-23.1104,22.8936,3.618e-20,4.123e-20,3.916e-20,0.001,25.31,0
FrontS020251,-23.0625,22.8621,1.426e-19,1.529e-19,1.280e-19,0.0,26.93,0
FrontS020252,-23.0662,22.8562,2.592e-20,3.103e-20,3.302e-20,0.0,26.73,0
FrontS020255,-23.0907,22.8794,8.058e-19,1.459e-18,3.776e-18,-0.0,25.25,0
FrontS020258,-23.0733,22.8665,1.764e-20,2.187e-20,2.440e-20,-0.0,25.83,0
FrontS020259,-23.0964,22.8579,7.467e-19,6.852e-19,4.102e-19,-0.0,26.53,0
FrontS020260,-23.0527,22.8669,4.290e-20,4.916e-20,4.641e-20,-0.0,27.49,0
FrontS020261,-23.0970,22.8845,6.901e-20,7.716e-20,7.201e-20,-0.001,25.22,0
FrontS020262,-23.0371,22.8346,1.154e-20,1.549e-20,2.100e-20,0.0,29.45,0
FrontS020263,-23.0608,22.8597,9.732e-20,1.028e-19,8.385e-20,-0.0,27.53,0
FrontS020266,-22.9913,22.8133,1.297e-20,1.723e-20,2.297e-20,-0.0,29.6,0
FrontS020267,-23.0654,22.8691,1.594e-20,2.130e-20,2.692e-20,-0.0,26.0,0
FrontS020279,-23.0213,22.8227,1.161e-20,1.511e-20,1.862e-20,-0.0,29.06,0
FrontS020280,-23.0639,22.8596,2.217e-20,2.813e-20,3.342e-20,-0.001,26.91,0
FrontS020285,-23.1781,22.9755,3.539e-19,3.601e-19,2.692e-19,-0.001,25.69,0
FrontS020287,-23.0621,22.8781,7.613e-19,1.427e-18,3.605e-18,-0.0,27.15,0
FrontS020290,-23.0634,22.8579,7.716e-18,1.148e-17,1.931e-17,0.0,27.4,0
FrontS020296,-23.0733,22.8680,8.106e-14,6.397e-14,2.958e-14,0.001,26.23,1
FrontS020298,-23.0684,22.8638,7.919e-20,8.446e-20,7.102e-20,0.0,26.53,0
FrontS020309,-23.0764,22.8833,8.131e-19,1.418e-18,3.386e-18,0.001,26.42,0
FrontS020310,-23.0533,22.8490,1.016e-19,1.100e-19,9.108e-20,0.0,28.83,0
FrontS020311,-23.0496,22.8474,1.240e-20,1.650e-20,2.165e-20,0.0,28.82,0
FrontS020317,-23.0321,22.8237,2.690e-20,3.175e-20,3.317e-20,0.0,28.76,0
FrontS020322,-22.8675,22.7036,2.420e-14,1.660e-14,5.662e-15,0.0,29.51,0
FrontS020324,-23.1198,22.9088,1.159e-19,1.284e-19,1.121e-19,-0.0,25.2,0
FrontS020327,-23.0472,22.8442,1.949e-20,2.464e-20,2.928e-20,-0.0,28.49,0
FrontS020330,-23.0203,22.8259,5.170e-19,8.386e-19,1.694e-18,-0.0,29.49,0
FrontS020335,-23.0700,22.8519,2.710e-18,2.318e-18,1.200e-18,-0.0,27.2,0
FrontS020338,-23.0848,22.8798,2.682e-20,3.217e-20,3.315e-20,-0.001,25.27,0
FrontS020341,-23.0881,22.8690,6.332e-15,4.187e-15,1.373e-15,0.001,26.03,0
FrontS020345,-23.0296,22.8518,1.075e-20,1.424e-20,1.838e-20,0.001,28.82,0
FrontS020354,-23.0452,22.8620,2.474e-20,2.935e-20,3.055e-20,0.0,28.11,0
FrontS020358,-23.0624,22.8649,1.265e-20,1.620e-20,1.983e-20,0.0,26.47,0
FrontS020362,-23.0393,22.8487,1.549e-20,1.978e-20,2.346e-20,0.0,28.79,0
FrontS020363,-23.0722,22.8666,1.286e-18,2.306e-18,5.444e-18,0.001,25.77,0
FrontS020367,-23.0364,22.8483,1.669e-18,2.842e-18,6.178e-18,0.0,29.45,0
FrontS020373,-23.1225,22.8982,1.199e-18,2.080e-18,4.669e-18,-0.001,25.12,0
FrontS020375,-23.0584,22.8611,7.240e-19,1.219e-18,2.530e-18,-0.0,28.3,0
FrontS020381,-23.1439,22.9184,5.107e-19,4.713e-19,2.833e-19,-0.0,25.16,0
FrontS020382,-23.0465,22.8368,1.533e-20,1.981e-20,2.370e-20,-0.001,28.37,0
FrontS020385,-23.0616,22.8636,3.450e-19,3.385e-19,2.326e-19,-0.0,26.27,0
FrontS020389,-23.1448,22.9264,1.961e-20,2.395e-20,2.589e-20,-0.0,25.32,0
FrontS020394,-23.0516,22.8617,1.195e-20,1.647e-20,2.295e-20,0.0,28.06,0
FrontS020396,-23.0539,22.8715,5.214e-20,6.190e-20,6.317e-20,0.0,27.4,0
FrontS020399,-23.0520,22.8483,1.222e-20,1.667e-20,2.259e-20,0.0,28.4,0
FrontS020409,-23.0649,22.8568,4.715e-18,3.792e-18,1.787e-18,0.0,27.31,0
FrontS020411,-23.1044,22.8843,1.693e-20,2.163e-20,2.499e-20,0.0,25.31,0
FrontS020412,-23.0521,22.8571,1.183e-20,1.513e-20,1.893e-20,0.0,28.53,0
FrontS020414,-23.0147,22.8330,1.664e-18,2.352e-18,3.451e-18,0.001,29.45,0
FrontS020417,-23.0370,22.8455,2.533e-20,3.125e-20,3.509e-20,-0.001,29.25,0
FrontS020419,-23.0439,22.8511,6.719e-20,7.733e-20,7.405e-20,0.001,29.11,0
FrontS020420,-23.0210,22.8135,8.977e-20,1.005e-19,8.856e-20,-0.0,29.01,0
FrontS020421,-23.1253,22.8813,2.457e-19,2.430e-19,1.679e-19,-0.0,26.04,0
FrontS020422,-23.0615,22.8644,8.515e-20,9.124e-20,7.703e-20,-0.0,26.28,0
FrontS020424,-23.0323,22.8243,1.035e-18,8.985e-19,4.845e-19,0.001,28.97,0
FrontS020426,-22.9628,22.8175,2.370e-20,2.971e-20,3.275e-20,-0.0,28.95,0
FrontS020429,-22.9738,22.7736,2.756e-20,3.428e-20,3.870e-20,-0.001,29.1,0
FrontS020431,-23.0474,22.8537,1.533e-20,1.971e-20,2.339e-20,0.001,28.96,0
FrontS020435,-23.0444,22.8175,8.512e-14,6.978e-14,3.388e-14,0.0,28.18,1
FrontS020436,-23.1638,22.9368,2.035e-20,2.457e-20,2.578e-20,-0.001,25.19,0
FrontS020439,-23.0588,22.8557,1.559e-18,3.346e-18,1.195e-17,0.0,28.54,0
FrontS020446,-23.0701,22.8650,8.051e-19,7.407e-19,4.462e-19,-0.001,26.41,0
FrontS020448,-22.9901,22.8201,8.813e-19,2.344e-18,1.266e-17,0.001,29.65,0
FrontS020450,-23.0544,22.8562,3.378e-20,4.117e-20,4.258e-20,0.0,28.93,0
FrontS020457,-23.0604,22.8549,1.012e-20,1.370e-20,1.805e-20,-0.0,28.55,0
FrontS020462,-23.1039,22.8755,5.187e-20,6.104e-20,6.072e-20,0.0,26.06,0
FrontS020465,-23.0665,22.8692,7.308e-19,6.641e-19,3.851e-19,0.0,26.98,0
FrontS020467,-23.0640,22.8565,1.708e-20,2.138e-20,2.440e-20,0.0,27.42,0
FrontS020469,-23.0366,22.8391,1.291e-20,1.676e-20,2.151e-20,-0.001,29.39,0
FrontS020476,-23.0273,22.8087,5.357e-20,5.970e-20,5.176e-20,0.0,28.4,0
FrontS020480,-23.0449,22.8529,1.797e-19,1.939e-19,1.587e-19,0.0,29.21,0
FrontS020481,-23.0176,22.8054,7.474e-20,8.484e-20,7.924e-20,0.001,29.12,0
FrontS020487,-23.0126,22.8524,2.605e-18,5.559e-18,2.010e-17,0.0,28.33,0
FrontS020489,-23.0494,22.8587,3.005e-20,3.484e-20,3.507e-20,0.001,28.96,0
FrontS020497,-22.7939,22.6815,1.431e-19,1.622e-19,1.474e-19,-0.0,29.59,0
FrontS020498,-23.0553,22.8543,3.116e-20,3.734e-20,3.951e-20,-0.0,28.35,0
FrontS020499,-23.0319,22.8371,1.061e-19,1.112e-19,9.238e-20,-0.001,29.51,0
FrontS020503,-23.0208,22.8122,5.968e-19,5.758e-19,3.713e-19,0.0,28.82,0
FrontS020504,-23.0557,22.8596,9.449e-20,9.812e-20,7.719e-20,0.0,27.88,0
FrontS020505,-23.0661,22.8626,3.337e-19,3.228e-19,2.199e-19,0.0,26.86,0
FrontS020507,-23.0999,22.8765,4.364e-18,3.704e-18,1.928e-18,0.0,25.97,0
FrontS020510,-23.0719,22.8659,2.279e-17,7.356e-17,5.994e-16,-0.0,26.16,0
FrontS020514,-23.1196,22.8871,2.588e-19,2.629e-19,1.989e-19,0.0,25.63,0
FrontS020517,-23.0029,22.7890,4.735e-20,5.533e-20,5.590e-20,0.0,28.75,0
FrontS020525,-23.0209,22.8723,9.423e-19,1.527e-18,2.985e-18,0.0,27.74,0
FrontS020530,-23.0647,22.8574,1.278e-19,1.347e-19,1.055e-19,-0.0,27.01,0
FrontS020532,-23.0614,22.8640,7.113e-20,7.686e-20,6.221e-20,-0.0,26.71,0
FrontS020534,-23.0758,22.8596,2.975e-20,3.397e-20,3.195e-20,0.0,26.35,0
FrontS020537,-23.0469,22.8455,1.872e-18,3.282e-18,7.722e-18,-0.0,28.56,0
FrontS020541,-23.0654,22.8613,8.845e-19,1.473e-18,2.949e-18,0.0,27.07,0
FrontS020554,-23.0649,22.8632,1.320e-18,2.076e-18,3.867e-18,-0.0,27.09,0
FrontS020564,-23.0982,22.8768,2.883e-18,2.459e-18,1.320e-18,0.0,25.24,0
FrontS020565,-23.0533,22.8689,6.320e-14,4.942e-14,2.181e-14,0.0,27.48,1
FrontS020569,-23.0556,22.8446,4.338e-19,4.161e-19,2.764e-19,0.0,28.72,1
FrontS020570,-23.0609,22.8596,3.982e-19,3.920e-19,2.801e-19,0.0,28.53,0
FrontS020571,-23.0595,22.8639,4.591e-20,5.200e-20,4.907e-20,-0.0,27.54,0
FrontS020572,-23.0883,22.8739,1.518e-18,2.603e-18,5.496e-18,-0.0,25.32,0
FrontS020580,-23.0730,22.8625,8.559e-20,9.132e-20,7.294e-20,0.001,25.88,0
FrontS020588,-23.0862,22.8633,9.931e-20,1.099e-19,9.989e-20,-0.0,26.49,0
FrontS020589,-23.0635,22.8755,4.707e-20,5.388e-20,5.202e-20,-0.0,27.0,0
FrontS020593,-23.0306,22.8379,4.952e-19,4.689e-19,3.106e-19,0.0,29.37,0
FrontS020594,-23.0841,22.8629,3.209e-19,2.979e-19,1.861e-19,-0.0,26.53,0
FrontS020600,-23.0983,22.8738,1.437e-18,2.609e-18,6.450e-18,0.0,25.44,0
FrontS020603,-23.0630,22.8626,1.201e-19,1.329e-19,1.156e-19,0.0,26.34,0
FrontS020604,-23.0800,22.8619,6.981e-20,7.628e-20,6.530e-20,-0.0,25.48,0
FrontS020605,-23.0445,22.8042,1.661e-18,3.057e-18,7.670e-18,-0.0,27.81,0
FrontS020608,-23.0657,22.8598,4.880e-20,5.782e-20,6.030e-20,-0.001,27.02,0
FrontS020611,-23.0528,22.8598,4.597e-14,3.411e-14,1.339e-14,-0.001,29.0,0
FrontS020616,-23.0484,22.8640,1.635e-20,2.192e-20,2.926e-20,-0.0,27.81,0
FrontS020617,-22.9119,22.7715,1.479e-18,1.293e-18,7.009e-19,-0.001,29.57,0
FrontS020619,-23.0698,22.8795,2.435e-20,2.947e-20,3.093e-20,-0.0,26.48,0
FrontS020622,-23.0800,22.8588,1.201e-20,1.623e-20,2.123e-20,-0.0,26.59,0
FrontS020625,-23.0866,22.8656,4.290e-20,5.262e-20,5.574e-20,0.001,26.55,0
FrontS020628,-23.0690,22.8540,2.267e-18,5.326e-18,2.252e-17,0.0,27.1,0
FrontS020629,-23.0635,22.8597,4.806e-20,5.644e-20,5.689e-20,0.0,27.23,0
FrontS020631,-23.0991,22.8664,2.630e-20,3.149e-20,3.317e-20,0.0,26.28,0
FrontS020637,-23.1128,22.9026,3.690e-19,3.649e-19,2.575e-19,0.0,25.33,0
FrontS020638,-22.9825,22.8733,1.022e-18,9.398e-19,5.840e-19,-0.0,27.88,0
FrontS020639,-23.0739,22.8608,1.163e-19,1.254e-19,1.059e-19,0.001,25.85,0
FrontS020641,-23.1037,22.8864,4.248e-20,5.148e-20,5.408e-20,0.0,25.2,0
FrontS020643,-23.0805,22.8656,2.106e-20,2.649e-20,3.084e-20,-0.0,25.51,0
FrontS020646,-23.0509,22.8673,2.078e-20,2.705e-20,3.368e-20,0.001,27.66,0
FrontS020649,-23.0702,22.8707,2.586e-19,4.896e-19,1.356e-18,-0.0,26.2,0
FrontS020651,-23.0492,22.8805,3.260e-19,3.378e-19,2.604e-19,0.0,27.35,0
FrontS020652,-23.1110,22.8940,1.751e-18,1.502e-18,7.848e-19,0.001,25.19,0
FrontS020654,-23.0448,22.8281,1.499e-19,1.643e-19,1.414e-19,0.0,28.22,0
FrontS020658,-23.0678,22.8689,2.657e-20,3.251e-20,3.491e-20,0.001,26.11,0
FrontS020659,-23.0368,22.8474,3.991e-20,4.535e-20,4.303e-20,0.0,28.89,0
FrontS020660,-23.0505,22.8530,4.229e-14,2.943e-14,1.013e-14,-0.0,29.01,0
FrontS020666,-23.0544,22.8522,1.989e-18,1.807e-18,1.066e-18,-0.0,28.87,0
FrontS020667,-23.0959,22.8901,4.322e-19,4.132e-19,2.738e-19,0.0,25.69,0
FrontS020669,-23.0617,22.8549,1.348e-19,1.362e-19,1.022e-19,0.001,28.18,0
FrontS020670,-23.0558,22.8638,2.430e-18,3.756e-18,6.654e-18,-0.0,27.85,0
FrontS020674,-23.0804,22.8730,1.108e-20,1.457e-20,1.893e-20,0.0,25.41,0
FrontS020675,-23.0617,22.8613,6.424e-14,4.579e-14,1.705e-14,-0.0,27.43,0
FrontS020679,-23.0670,22.8588,5.689e-19,9.950e-19,2.247e-18,-0.0,26.89,0
FrontS020685,-23.1683,22.9030,2.350e-18,5.008e-18,1.775e-17,0.0,26.0,0
FrontS020689,-23.1263,22.8964,9.800e-20,1.099e-19,1.054e-19,-0.0,25.21,0
FrontS020690,-23.0638,22.8621,1.655e-18,3.264e-18,9.663e-18,-0.0,26.95,0
FrontS020693,-23.0257,22.8123,1.013e-18,1.686e-18,3.397e-18,0.0,28.33,0
FrontS020697,-23.1358,22.9302,6.472e-20,7.591e-20,7.357e-20,-0.001,25.43,0
FrontS020717,-22.9989,22.8253,1.002e-19,1.105e-19,1.012e-19,-0.0,29.5,0
FrontS020718,-23.1185,22.8882,1.136e-18,2.483e-18,9.195e-18,-0.0,25.74,0
FrontS020721,-23.0880,22.8612,4.573e-19,1.012e-18,3.687e-18,0.0,26.79,0
FrontS020722,-22.9804,22.8335,6.658e-20,7.553e-20,7.127e-20,0.0,28.62,0
FrontS020724,-23.0446,22.8342,3.579e-17,2.627e-17,1.030e-17,-0.0,29.37,0
FrontS020726,-23.0375,22.8397,3.081e-18,2.753e-18,1.593e-18,0.001,29.27,0
FrontS020727,-23.0481,22.8264,3.530e-20,4.126e-20,4.239e-20,0.0,29.38,0
FrontS020728,-23.0871,22.8769,9.149e-19,1.437e-18,2.566e-18,0.001,25.43,0
FrontS020732,-23.0290,22.8677,6.607e-19,5.887e-19,3.413e-19,-0.001,28.9,0
FrontS020733,-23.0590,22.8308,5.385e-19,5.260e-19,3.559e-19,0.0,28.98,0
FrontS020734,-23.0927,22.8839,2.609e-19,2.564e-19,1.753e-19,0.0,25.51,0
FrontS020739,-23.0670,22.8536,1.689e-20,2.062e-20,2.297e-20,-0.0,27.3,0
FrontS020740,-23.0945,22.8796,1.717e-18,2.999e-18,6.847e-18,0.0,25.41,0
FrontS020741,-23.0736,22.8624,1.039e-20,1.381e-20,1.822e-20,-0.0,26.56,0
FrontS020745,-23.0347,22.8688,3.302e-19,3.186e-19,2.093e-19,-0.0,29.3,0
FrontS020746,-23.0770,22.8585,5.739e-14,4.860e-14,2.612e-14,-0.0,26.45,1
FrontS020748,-23.0862,22.8817,4.262e-20,5.143e-20,5.488e-20,-0.001,25.81,0
FrontS020749,-23.0489,22.8550,2.381e-19,3.846e-19,7.581e-19,-0.001,29.05,0
FrontS020750,-23.0561,22.8466,6.064e-19,5.546e-19,3.415e-19,0.0,29.03,0
FrontS020756,-23.0613,22.8475,7.368e-19,1.289e-18,2.932e-18,0.0,27.81,0
FrontS020757,-23.0596,22.8904,1.013e-19,1.139e-19,1.050e-19,-0.0,25.76,0
FrontS020760,-23.0470,22.8804,9.696e-19,8.594e-19,4.926e-19,0.0,28.35,0
FrontS020761,-23.0336,22.8345,2.958e-20,3.473e-20,3.608e-20,0.001,29.51,0
FrontS020764,-23.0669,22.8622,8.267e-18,6.298e-18,2.723e-18,-0.0,26.85,1
FrontS020768,-23.0575,22.8536,6.331e-19,5.744e-19,3.563e-19,-0.001,28.22,0
FrontS020770,-23.0744,22.8664,3.469e-14,2.432e-14,8.454e-15,-0.0,26.45,0
FrontS020772,-23.0927,22.8425,5.115e-19,8.186e-19,1.603e-18,-0.0,25.23,0
FrontS020773,-23.0751,22.8476,2.138e-19,2.175e-19,1.668e-19,0.0,26.71,0
FrontS020774,-23.0656,22.8340,9.840e-19,8.990e-19,5.374e-19,0.0,28.63,0
FrontS020775,-23.0341,22.8756,1.349e-14,8.929e-15,2.913e-15,-0.0,28.73,0
FrontS020778,-23.0773,22.8551,6.585e-18,5.180e-18,2.324e-18,0.001,25.53,0
FrontS020781,-23.0561,22.8789,4.535e-19,4.301e-19,2.755e-19,0.0,27.07,0
FrontS020783,-23.0827,22.8758,1.840e-18,3.010e-18,6.073e-18,0.0,26.12,0
FrontS020784,-23.0676,22.8924,5.508e-18,4.352e-18,1.882e-18,0.001,25.45,0
FrontS020786,-23.0559,22.8435,2.324e-20,3.083e-20,3.997e-20,-0.0,29.05,0
FrontS020787,-23.0733,22.8518,9.332e-19,8.769e-19,5.398e-19,-0.0,26.98,0
