Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
TopS066757,3.7878,-9.6226,2.521e-17,1.858e-17,7.276e-18,0.001,-14.83,0
TopS066758,3.7915,-9.6279,1.271e-17,1.008e-17,4.405e-18,0.0,-14.99,1
TopS066759,3.7918,-9.6225,2.889e-14,1.996e-14,6.792e-15,0.0,-14.88,0
TopS066760,3.7510,-9.4949,1.451e-16,1.014e-16,3.602e-17,-0.0,-11.02,0
TopS066761,3.7461,-9.4893,2.254e-20,2.879e-20,3.525e-20,-0.0,-10.94,0
TopS066762,3.7415,-9.4855,1.362e-16,9.592e-17,3.401e-17,0.001,-10.77,0
TopS066763,3.8036,-9.6311,2.041e-18,1.825e-18,1.017e-18,0.0,-15.12,0
TopS066764,3.8065,-9.6321,9.214e-17,6.227e-17,2.062e-17,-0.0,-15.02,0
TopS066765,3.8094,-9.6310,3.306e-17,2.450e-17,9.627e-18,0.001,-15.23,0
TopS066766,3.7354,-9.4896,1.350e-17,1.094e-17,5.031e-18,0.001,-10.79,0
TopS066767,3.8138,-9.6320,5.046e-14,4.157e-14,2.035e-14,-0.0,-15.15,1
TopS066768,3.7281,-9.4899,3.025e-17,2.201e-17,8.603e-18,0.001,-10.64,0
TopS066769,3.8144,-9.6242,1.498e-17,1.135e-17,4.658e-18,0.001,-15.2,1
TopS066770,3.8213,-9.6296,6.222e-20,6.815e-20,6.141e-20,-0.0,-15.33,0
TopS066771,3.7273,-9.4932,5.767e-17,4.031e-17,1.439e-17,-0.001,-10.59,0
TopS066772,3.8232,-9.6252,2.190e-17,1.643e-17,6.725e-18,-0.0,-15.21,1
TopS066773,3.8217,-9.6193,2.026e-17,1.573e-17,6.595e-18,0.002,-15.04,1
TopS066774,3.7177,-9.4946,2.020e-17,1.555e-17,6.541e-18,0.0,-10.75,1
TopS066775,3.8320,-9.6238,8.705e-19,7.580e-19,4.201e-19,-0.0,-15.14,0
TopS066776,3.8293,-9.6161,4.451e-19,4.293e-19,2.881e-19,-0.001,-15.14,0
TopS066777,3.7152,-9.5061,2.276e-16,1.575e-16,5.429e-17,0.001,-10.79,0
TopS066778,3.8319,-9.6104,1.930e-18,2.891e-18,4.854e-18,-0.001,-15.01,0
TopS066779,3.7111,-9.5093,5.375e-17,3.833e-17,1.430e-17,0.0,-10.93,0
TopS066780,3.7077,-9.5111,3.828e-18,3.227e-18,1.665e-18,0.001,-11.01,0
TopS066781,3.8389,-9.6095,2.898e-18,2.390e-18,1.156e-18,-0.0,-14.92,0
TopS066782,3.7090,-9.5140,7.624e-17,5.376e-17,1.937e-17,0.001,-11.26,0
TopS066783,3.7100,-9.5197,9.859e-19,1.630e-18,3.308e-18,0.0,-11.12,0
TopS066784,3.8411,-9.5938,1.459e-16,1.038e-16,3.765e-17,-0.001,-14.43,0
TopS066785,3.7064,-9.5257,5.098e-18,8.644e-18,1.808e-17,0.001,-11.44,0
TopS066786,3.8381,-9.5881,1.329e-18,3.097e-18,1.307e-17,0.0,-14.43,0
TopS066787,3.8360,-9.5837,5.320e-18,4.340e-18,2.130e-18,0.0,-14.3,0
TopS066788,3.8378,-9.5827,4.237e-17,2.926e-17,1.013e-17,0.001,-14.27,0
TopS066789,3.8369,-9.5764,1.438e-18,1.297e-18,7.324e-19,0.0,-14.28,0
TopS066790,3.7077,-9.5477,1.345e-18,2.297e-18,4.923e-18,0.0,-11.93,0
TopS066791,3.8326,-9.5697,2.188e-18,1.776e-18,8.482e-19,-0.0,-13.92,0
TopS066792,3.7096,-9.5519,5.403e-16,3.578e-16,1.138e-16,0.0,-12.09,0
TopS066793,3.8330,-9.5611,3.659e-16,2.431e-16,7.692e-17,0.0,-13.68,0
TopS066794,3.7140,-9.5609,6.379e-17,4.514e-17,1.637e-17,0.001,-12.2,0
TopS066795,3.7191,-9.5646,4.345e-17,3.067e-17,1.126e-17,0.0,-12.13,0
TopS066796,3.7209,-9.5698,1.489e-16,1.025e-16,3.616e-17,-0.0,-12.48,0
TopS066797,3.7193,-9.5747,3.177e-18,2.625e-18,1.269e-18,0.001,-12.43,0
TopS066798,3.8224,-9.5391,2.257e-16,1.542e-16,5.178e-17,0.001,-13.31,0
TopS066799,3.8225,-9.5340,3.627e-18,3.053e-18,1.555e-18,-0.001,-13.07,0
TopS066800,3.8194,-9.5289,4.409e-17,3.157e-17,1.197e-17,0.0,-13.1,0
TopS066801,3.8151,-9.5254,1.842e-17,1.355e-17,5.199e-18,0.0,-12.84,0
TopS066802,3.7312,-9.5967,3.134e-20,3.864e-20,4.283e-20,0.001,-13.15,0
TopS066803,3.7372,-9.6001,5.606e-17,4.083e-17,1.605e-17,0.0,-13.3,0
TopS066804,3.7379,-9.6047,1.296e-17,9.850e-18,4.292e-18,0.0,-13.32,1
TopS066805,3.8056,-9.5113,1.253e-16,8.732e-17,2.954e-17,0.001,-12.59,0
TopS066806,3.7402,-9.6133,1.101e-17,8.825e-18,4.165e-18,-0.001,-13.47,0
TopS066807,3.7982,-9.5027,8.492e-19,1.356e-18,2.514e-18,-0.001,-12.37,0
TopS066808,3.7924,-9.4936,5.774e-20,6.494e-20,5.790e-20,-0.0,-11.95,0
TopS066809,3.7926,-9.4936,7.139e-18,5.817e-18,2.813e-18,-0.0,-12.06,0
TopS066810,3.7848,-9.4851,2.134e-16,1.456e-16,4.850e-17,-0.0,-11.82,0
TopS066811,3.7575,-9.6319,3.745e-18,3.224e-18,1.717e-18,0.001,-14.16,0
TopS066812,3.7831,-9.4848,9.669e-17,6.688e-17,2.369e-17,0.001,-11.74,0
TopS066813,3.7687,-9.6395,3.663e-17,2.578e-17,9.319e-18,0.0,-14.31,0
TopS066814,3.7698,-9.6411,4.337e-16,2.885e-16,9.232e-17,0.001,-14.48,0
TopS066815,3.7754,-9.6416,1.658e-18,2.542e-18,4.481e-18,-0.0,-14.4,0
TopS066816,3.7619,-9.4697,1.676e-19,1.888e-19,1.662e-19,-0.0,-11.1,0
TopS066817,3.7605,-9.4676,2.016e-17,1.563e-17,6.750e-18,-0.0,-11.22,1
TopS066818,3.7509,-9.4602,5.935e-18,4.737e-18,2.155e-18,0.0,-11.11,0
TopS066819,3.7525,-9.4613,7.450e-18,6.201e-18,3.151e-18,-0.001,-10.88,0
TopS066820,3.7975,-9.6605,1.725e-18,1.508e-18,8.237e-19,-0.0,-15.05,0
TopS066821,3.7964,-9.6542,5.392e-20,6.278e-20,6.305e-20,0.0,-15.1,0
TopS066822,3.7411,-9.4550,1.408e-18,2.183e-18,3.987e-18,-0.0,-10.88,0
TopS066824,3.8083,-9.6577,2.240e-18,2.086e-18,1.276e-18,-0.0,-15.12,0
TopS066825,3.7310,-9.4576,3.014e-17,2.310e-17,1.018e-17,0.0,-10.76,0
TopS066826,3.7286,-9.4621,1.002e-16,7.337e-17,2.845e-17,-0.0,-10.68,0
TopS066827,3.8199,-9.6588,6.132e-19,5.742e-19,3.531e-19,-0.0,-15.15,0
TopS066828,3.8258,-9.6640,7.847e-17,5.487e-17,1.984e-17,0.0,-15.25,0
TopS066829,3.8274,-9.6602,4.184e-18,3.320e-18,1.524e-18,0.0,-15.16,0
TopS066830,3.8358,-9.6676,1.531e-20,1.926e-20,2.227e-20,0.001,-15.33,0
TopS066831,3.7144,-9.4645,1.369e-17,1.063e-17,4.669e-18,0.0,-10.58,1
TopS066832,3.8404,-9.6650,8.002e-18,6.425e-18,3.065e-18,0.0,-15.33,0
TopS066833,3.8412,-9.6625,1.142e-17,8.972e-18,3.907e-18,0.0,-15.27,1
TopS066834,3.8407,-9.6529,8.167e-18,6.436e-18,2.895e-18,0.0,-15.22,1
TopS066835,3.8427,-9.6473,4.727e-17,3.266e-17,1.163e-17,0.0,-15.2,0
TopS066836,3.7004,-9.4696,5.629e-17,4.070e-17,1.467e-17,0.0,-10.63,0
TopS066837,3.6968,-9.4725,1.387e-16,9.886e-17,3.688e-17,-0.001,-10.8,0
TopS066838,3.8468,-9.6393,6.928e-14,5.047e-14,1.931e-14,-0.0,-15.28,0
TopS066839,3.6933,-9.4793,6.259e-17,4.566e-17,1.803e-17,-0.0,-10.81,0
TopS066840,3.6909,-9.4805,3.793e-17,2.753e-17,1.031e-17,-0.0,-10.76,0
TopS066841,3.8532,-9.6342,4.536e-14,3.401e-14,1.352e-14,-0.0,-15.19,0
TopS066842,3.8575,-9.6347,4.331e-14,3.332e-14,1.497e-14,-0.0,-15.04,1
TopS066843,3.8579,-9.6295,4.779e-18,7.168e-18,1.189e-17,-0.001,-15.04,0
TopS066844,3.6854,-9.4929,6.303e-18,5.054e-18,2.404e-18,0.0,-11.03,0
TopS066845,3.8621,-9.6173,5.293e-18,4.266e-18,2.047e-18,0.0,-14.74,0
TopS066846,3.6859,-9.5011,2.814e-16,1.872e-16,5.954e-17,0.001,-10.98,0
TopS066847,3.6883,-9.5152,5.821e-17,4.290e-17,1.652e-17,0.001,-11.2,0
TopS066848,3.6854,-9.5211,1.331e-18,1.945e-18,3.032e-18,-0.0,-11.47,0
TopS066849,3.6831,-9.5166,6.672e-18,5.247e-18,2.361e-18,0.0,-11.3,1
TopS066850,3.8530,-9.5926,1.804e-18,3.009e-18,6.395e-18,0.0,-14.31,0
TopS066851,3.8546,-9.5889,2.049e-20,2.545e-20,2.869e-20,0.001,-14.33,0
TopS066852,3.6882,-9.5350,6.452e-18,5.013e-18,2.177e-18,-0.0,-11.69,1
TopS066853,3.6913,-9.5357,6.912e-17,4.926e-17,1.824e-17,-0.0,-11.75,0
TopS066854,3.6906,-9.5462,6.459e-18,5.318e-18,2.586e-18,0.0,-12.01,0
TopS066855,3.6939,-9.5542,2.396e-19,2.262e-19,1.484e-19,0.001,-12.02,0
TopS066856,3.6955,-9.5577,6.865e-19,9.475e-19,1.306e-18,-0.001,-12.1,0
TopS066857,3.6948,-9.5631,1.516e-17,1.179e-17,4.941e-18,0.001,-12.3,1
TopS066858,3.8434,-9.5496,6.441e-19,1.246e-18,3.481e-18,0.0,-13.53,0
TopS066859,3.6993,-9.5739,8.034e-19,1.301e-18,2.532e-18,0.0,-12.47,0
TopS066860,3.7034,-9.5797,2.153e-17,1.723e-17,7.888e-18,-0.0,-12.54,0
TopS066862,3.7134,-9.5901,1.104e-16,7.662e-17,2.692e-17,-0.001,-12.82,0
TopS066863,3.7171,-9.5951,1.371e-18,1.175e-18,6.146e-19,-0.0,-12.85,0
TopS066864,3.7156,-9.6017,7.194e-19,6.809e-19,4.239e-19,-0.0,-13.08,0
TopS066866,3.8187,-9.5055,7.320e-14,5.819e-14,2.663e-14,0.0,-12.62,1
TopS066867,3.8162,-9.4970,5.845e-17,4.140e-17,1.520e-17,0.0,-12.56,0
TopS066868,3.8084,-9.4921,1.962e-17,1.534e-17,6.665e-18,0.0,-12.18,1
TopS066869,3.8090,-9.4882,2.379e-17,1.737e-17,6.924e-18,0.001,-12.29,0
TopS066870,3.7365,-9.6338,3.768e-17,2.740e-17,1.051e-17,-0.0,-13.81,0
TopS066871,3.7450,-9.6427,1.460e-18,2.826e-18,7.983e-18,0.0,-13.87,0
TopS066872,3.7920,-9.4741,2.751e-18,2.347e-18,1.262e-18,0.001,-11.87,0
TopS066873,3.7886,-9.4683,1.141e-18,2.464e-18,8.561e-18,0.001,-11.73,0
TopS066874,3.7882,-9.4697,1.635e-18,1.398e-18,7.077e-19,0.0,-11.67,0
TopS066875,3.7607,-9.6551,5.830e-17,4.190e-17,1.624e-17,-0.001,-14.26,0
TopS066876,3.7773,-9.4572,1.237e-19,1.355e-19,1.191e-19,0.001,-11.44,0
TopS066877,3.7700,-9.4508,1.797e-16,1.292e-16,4.663e-17,0.0,-11.26,0
TopS066878,3.7649,-9.4523,9.108e-17,6.305e-17,2.235e-17,-0.0,-11.3,0
TopS066879,3.7643,-9.4512,5.387e-18,4.392e-18,2.089e-18,0.001,-11.34,0
TopS066880,3.7837,-9.6672,3.700e-17,2.801e-17,1.183e-17,0.0,-14.82,1
TopS066881,3.7905,-9.6719,2.809e-18,2.444e-18,1.338e-18,0.0,-14.7,0
TopS066882,3.7947,-9.6751,3.084e-18,2.611e-18,1.401e-18,0.0,-14.93,0
TopS066883,3.7448,-9.4414,2.750e-17,1.953e-17,7.377e-18,0.0,-10.87,0
TopS066884,3.7383,-9.4332,5.065e-18,4.108e-18,1.926e-18,0.0,-10.91,0
TopS066885,3.7298,-9.4277,2.004e-18,1.743e-18,9.356e-19,0.001,-10.75,0
TopS066886,3.8143,-9.6805,3.806e-17,2.683e-17,9.776e-18,-0.0,-15.18,0
TopS066887,3.7200,-9.4223,7.717e-18,6.212e-18,2.940e-18,0.001,-10.72,0
TopS066888,3.7157,-9.4246,6.835e-18,5.515e-18,2.551e-18,0.0,-10.78,0
TopS066889,3.7219,-9.4446,1.170e-17,9.037e-18,3.830e-18,0.0,-10.67,1
TopS066890,3.7165,-9.4418,2.872e-19,2.871e-19,2.032e-19,0.0,-10.74,0
TopS066891,3.7030,-9.4279,6.480e-18,1.189e-17,2.977e-17,-0.0,-10.53,0
TopS066892,3.8418,-9.6858,2.063e-17,1.555e-17,6.469e-18,0.0,-15.37,1
TopS066893,3.7458,-9.5753,8.765e-19,8.482e-19,5.721e-19,0.0,-12.89,0
TopS066895,3.7479,-9.5790,4.527e-18,3.853e-18,1.986e-18,0.0,-13.08,0
TopS066896,3.7952,-9.5364,1.958e-18,1.649e-18,8.343e-19,-0.0,-12.66,0
TopS066897,3.7497,-9.5824,3.358e-18,2.836e-18,1.434e-18,0.0,-13.17,0
TopS066899,3.7552,-9.5847,2.625e-19,2.629e-19,1.926e-19,-0.001,-13.29,0
TopS066900,3.7900,-9.5310,1.692e-18,1.433e-18,7.606e-19,-0.001,-12.41,0
TopS066901,3.7524,-9.5955,1.527e-18,1.357e-18,7.609e-19,0.001,-13.53,0
TopS066902,3.7922,-9.5272,9.721e-18,8.061e-18,4.056e-18,-0.0,-12.37,0
TopS066905,3.7609,-9.5979,1.546e-18,2.399e-18,4.190e-18,-0.0,-13.86,0
TopS066906,3.7608,-9.5962,1.880e-19,1.903e-19,1.349e-19,-0.0,-13.84,0
TopS066907,3.7657,-9.6037,1.336e-18,1.180e-18,6.609e-19,0.0,-14.08,0
TopS066908,3.7648,-9.6035,1.954e-19,2.034e-19,1.655e-19,0.001,-14.04,0
TopS066909,3.7708,-9.6103,1.204e-18,2.337e-18,6.490e-18,0.0,-14.26,0
TopS066910,3.7736,-9.5114,7.124e-19,6.521e-19,4.055e-19,-0.0,-11.57,0
TopS066911,3.7698,-9.6100,1.285e-19,1.395e-19,1.200e-19,0.0,-14.3,0
TopS066912,3.7729,-9.6133,6.513e-18,5.167e-18,2.401e-18,-0.0,-14.49,0
TopS066913,3.7709,-9.5070,5.565e-19,9.247e-19,1.919e-18,-0.0,-11.36,0
TopS066914,3.7760,-9.6157,3.434e-14,2.408e-14,8.351e-15,0.0,-14.53,0
TopS066915,3.7821,-9.6166,6.997e-19,6.159e-19,3.390e-19,0.0,-14.7,0
TopS066916,3.7792,-9.6175,1.009e-17,8.258e-18,3.970e-18,0.001,-14.58,0
TopS066918,3.7820,-9.6172,6.097e-19,6.234e-19,4.937e-19,0.001,-14.67,0
TopS066920,3.7892,-9.6235,3.918e-19,3.714e-19,2.470e-19,0.001,-14.88,0
TopS066922,3.7944,-9.6253,7.138e-19,6.471e-19,3.834e-19,-0.0,-14.93,0
TopS066923,3.7519,-9.4947,3.243e-18,7.582e-18,3.088e-17,-0.001,-10.8,0
TopS066924,3.7452,-9.4811,3.303e-18,2.700e-18,1.269e-18,0.001,-10.83,0
TopS066925,3.7446,-9.4846,1.643e-18,1.418e-18,7.692e-19,0.0,-10.86,0
TopS066926,3.7984,-9.6285,4.163e-17,3.141e-17,1.285e-17,0.0,-15.05,0
TopS066927,3.7400,-9.4933,1.036e-18,9.768e-19,6.107e-19,-0.0,-10.98,0
TopS066928,3.7981,-9.6194,5.719e-19,1.035e-18,2.517e-18,-0.0,-15.04,0
TopS066930,3.8040,-9.6229,6.738e-19,1.519e-18,5.959e-18,-0.0,-15.11,0
TopS066931,3.7333,-9.4833,3.105e-18,2.706e-18,1.471e-18,0.0,-10.68,0
TopS066932,3.7364,-9.4917,1.289e-19,1.390e-19,1.213e-19,-0.0,-10.72,0
TopS066933,3.7353,-9.4947,2.717e-18,4.247e-18,7.892e-18,-0.0,-10.6,0
TopS066934,3.8095,-9.6185,3.415e-17,2.421e-17,8.779e-18,0.0,-15.14,0
TopS066935,3.7282,-9.4890,3.218e-18,2.759e-18,1.418e-18,0.0,-10.7,0
TopS066936,3.7300,-9.4900,1.443e-17,1.114e-17,4.893e-18,0.0,-10.67,1
TopS066937,3.8189,-9.6286,1.099e-18,1.686e-18,2.958e-18,0.001,-15.13,0
TopS066938,3.8226,-9.6343,7.394e-19,6.945e-19,4.390e-19,-0.0,-15.3,0
TopS066939,3.8249,-9.6243,1.484e-18,1.295e-18,7.002e-19,0.001,-15.21,0
TopS066940,3.7172,-9.4809,3.626e-20,4.244e-20,4.307e-20,-0.001,-10.58,0
TopS066941,3.7185,-9.4987,1.790e-18,2.762e-18,5.068e-18,0.001,-10.68,0
TopS066942,3.7166,-9.4911,3.576e-18,2.918e-18,1.443e-18,0.0,-10.73,0
TopS066943,3.8286,-9.6237,9.851e-19,1.686e-18,3.654e-18,0.001,-15.35,0
TopS066944,3.7145,-9.4957,8.216e-18,6.502e-18,2.916e-18,-0.001,-10.79,1
TopS066945,3.7173,-9.5116,2.800e-20,3.296e-20,3.280e-20,0.001,-10.95,0
TopS066946,3.8298,-9.6089,7.531e-20,8.432e-20,7.655e-20,-0.0,-14.94,0
TopS066947,3.7130,-9.5024,1.699e-18,3.930e-18,1.602e-17,0.001,-10.85,0
TopS066948,3.7115,-9.5045,6.101e-18,5.046e-18,2.400e-18,-0.0,-10.9,0
TopS066949,3.7098,-9.5046,1.503e-18,1.303e-18,7.086e-19,0.001,-10.84,0
TopS066950,3.8328,-9.6037,7.087e-20,7.780e-20,6.652e-20,-0.0,-14.83,0
TopS066951,3.8355,-9.6024,7.719e-18,6.280e-18,2.996e-18,0.0,-14.72,0
TopS066952,3.8336,-9.6089,2.397e-17,1.786e-17,7.120e-18,-0.001,-14.87,0
TopS066953,3.7096,-9.5186,4.863e-18,3.974e-18,1.923e-18,0.0,-11.11,0
TopS066954,3.8346,-9.5978,2.848e-17,2.175e-17,9.148e-18,0.0,-14.57,1
TopS066955,3.8388,-9.5992,2.416e-20,2.937e-20,3.126e-20,-0.0,-14.68,0
TopS066956,3.8402,-9.5990,3.864e-14,2.791e-14,1.036e-14,-0.001,-14.54,0
TopS066958,3.7029,-9.5349,3.982e-18,6.925e-18,1.525e-17,-0.001,-11.69,0
TopS066960,3.7094,-9.5328,3.813e-16,2.552e-16,8.243e-17,-0.001,-11.49,0
TopS066961,3.7106,-9.5350,2.836e-18,4.360e-18,7.667e-18,0.001,-11.64,0
TopS066962,3.8283,-9.5770,1.609e-18,2.819e-18,6.717e-18,0.001,-14.11,0
TopS066964,3.8288,-9.5748,3.096e-18,2.609e-18,1.295e-18,-0.001,-14.16,0
TopS066965,3.8370,-9.5656,2.168e-14,1.585e-14,6.398e-15,0.0,-13.82,0
TopS066967,3.8370,-9.5582,4.685e-18,3.871e-18,1.859e-18,0.0,-13.72,0
TopS066968,3.7121,-9.5549,1.117e-19,1.160e-19,8.703e-20,-0.0,-12.04,0
TopS066969,3.8274,-9.5545,1.622e-18,1.519e-18,9.260e-19,0.0,-13.59,0
TopS066970,3.8225,-9.5567,3.548e-19,3.567e-19,2.511e-19,0.0,-13.62,0
TopS066973,3.7244,-9.5727,1.369e-20,1.779e-20,2.148e-20,0.001,-12.57,0
TopS066974,3.7194,-9.5787,3.193e-19,3.201e-19,2.388e-19,-0.0,-12.65,0
TopS066975,3.8166,-9.5383,2.704e-18,4.820e-18,1.119e-17,0.0,-13.06,0
TopS066976,3.8160,-9.5330,2.181e-19,2.156e-19,1.591e-19,0.0,-13.18,0
TopS066977,3.8160,-9.5315,9.327e-18,7.444e-18,3.424e-18,0.001,-13.01,0
TopS066978,3.8149,-9.5273,2.571e-17,1.900e-17,7.529e-18,-0.0,-12.86,0
TopS066979,3.8144,-9.5217,4.077e-17,2.955e-17,1.132e-17,-0.0,-12.68,0
TopS066980,3.7342,-9.5957,1.570e-18,1.344e-18,7.151e-19,-0.0,-13.3,0
TopS066981,3.7345,-9.6024,2.711e-18,2.322e-18,1.227e-18,0.0,-13.23,0
TopS066983,3.7397,-9.6025,6.761e-19,1.310e-18,3.825e-18,0.0,-13.39,0
TopS066984,3.7994,-9.5075,1.852e-20,2.279e-20,2.514e-20,0.0,-12.36,0
TopS066986,3.8047,-9.4947,1.577e-18,3.755e-18,1.661e-17,-0.0,-12.24,0
TopS066988,3.7592,-9.6166,4.991e-19,4.682e-19,2.988e-19,-0.001,-13.9,0
TopS066989,3.7548,-9.6220,1.603e-18,2.811e-18,6.329e-18,-0.0,-13.85,0
TopS066990,3.7571,-9.6267,4.020e-20,4.846e-20,5.178e-20,-0.0,-14.02,0
TopS066991,3.7616,-9.6265,7.429e-18,5.934e-18,2.682e-18,-0.0,-14.15,1
TopS066992,3.7640,-9.6237,1.466e-18,3.347e-18,1.357e-17,0.001,-14.2,0
TopS066993,3.7701,-9.6357,2.169e-19,2.137e-19,1.565e-19,0.0,-14.27,0
TopS066994,3.7815,-9.4708,8.040e-20,8.887e-20,7.868e-20,-0.0,-11.76,0
TopS066995,3.7721,-9.6330,1.879e-17,1.414e-17,5.962e-18,0.0,-14.44,1
TopS066996,3.7721,-9.4726,2.237e-16,1.568e-16,5.558e-17,0.0,-11.51,0
TopS066997,3.7654,-9.4756,2.687e-20,3.326e-20,3.767e-20,0.0,-11.29,0
TopS066998,3.7816,-9.6403,4.217e-19,4.087e-19,2.929e-19,-0.001,-14.63,0
TopS066999,3.7607,-9.4654,5.677e-19,5.260e-19,3.359e-19,-0.0,-11.22,0
TopS067000,3.7799,-9.6379,1.138e-18,1.004e-18,5.931e-19,-0.0,-14.54,0
TopS067001,3.7656,-9.4754,6.311e-19,5.778e-19,3.658e-19,0.0,-11.22,0
TopS067002,3.7561,-9.4689,8.101e-18,6.410e-18,2.997e-18,-0.0,-11.12,0
TopS067006,3.8027,-9.6576,1.991e-20,2.573e-20,3.105e-20,-0.0,-15.14,0
TopS067007,3.7362,-9.4542,3.980e-18,3.280e-18,1.645e-18,0.0,-10.77,0
TopS067008,3.8089,-9.6608,5.457e-14,3.833e-14,1.398e-14,-0.001,-15.17,0
TopS067009,3.7355,-9.4630,4.746e-20,5.202e-20,4.494e-20,-0.0,-10.84,0
TopS067010,3.7371,-9.4653,2.317e-16,1.557e-16,5.287e-17,0.001,-10.55,0
TopS067011,3.7356,-9.4695,1.182e-18,2.114e-18,5.238e-18,-0.001,-10.65,0
TopS067012,3.7290,-9.4596,3.714e-17,2.717e-17,1.061e-17,-0.001,-10.6,0
TopS067013,3.7191,-9.4507,1.984e-18,4.153e-18,1.386e-17,-0.0,-10.53,0
TopS067014,3.8197,-9.6612,5.267e-18,4.310e-18,2.118e-18,-0.001,-15.28,0
TopS067016,3.7197,-9.4664,1.028e-16,7.117e-17,2.561e-17,0.0,-10.53,0
TopS067017,3.7154,-9.4620,2.111e-18,1.845e-18,1.016e-18,0.001,-10.67,0
TopS067018,3.7148,-9.4671,1.063e-20,1.325e-20,1.504e-20,-0.0,-10.45,0
TopS067019,3.8253,-9.6434,2.829e-17,2.095e-17,8.402e-18,0.0,-15.34,0
TopS067020,3.8353,-9.6480,4.420e-19,8.242e-19,2.145e-18,-0.0,-15.32,0
TopS067021,3.8318,-9.6454,2.748e-19,2.585e-19,1.700e-19,0.0,-15.37,0
TopS067022,3.8463,-9.6672,3.743e-19,6.372e-19,1.378e-18,-0.0,-15.39,0
TopS067023,3.6958,-9.4494,2.362e-18,2.029e-18,1.067e-18,-0.0,-10.5,0
TopS067024,3.8517,-9.6638,3.352e-17,2.536e-17,1.034e-17,-0.001,-15.36,0
TopS067031,3.8526,-9.6393,1.630e-18,1.450e-18,8.098e-19,0.001,-15.16,0
TopS067032,3.8480,-9.6229,2.342e-18,1.950e-18,9.856e-19,-0.0,-15.03,0
TopS067034,3.8565,-9.6294,3.437e-18,2.795e-18,1.317e-18,0.0,-15.07,0
TopS067035,3.8492,-9.6079,1.357e-18,1.217e-18,6.967e-19,-0.0,-14.78,0
TopS067036,3.6852,-9.4894,1.054e-17,8.377e-18,3.774e-18,0.001,-10.82,1
TopS067038,3.8634,-9.6210,6.805e-19,1.291e-18,3.488e-18,-0.0,-14.78,0
TopS067039,3.6838,-9.5010,2.400e-19,2.457e-19,1.788e-19,0.001,-11.08,0
TopS067040,3.8617,-9.6124,4.809e-19,1.014e-18,3.419e-18,-0.0,-14.77,0
TopS067041,3.8603,-9.6070,3.373e-20,4.027e-20,4.087e-20,0.0,-14.61,0
TopS067042,3.6787,-9.5167,3.503e-20,4.180e-20,4.294e-20,0.0,-11.47,0
TopS067043,3.6898,-9.5187,7.530e-19,1.401e-18,3.725e-18,-0.001,-11.33,0
TopS067044,3.6825,-9.5220,1.870e-17,1.405e-17,5.862e-18,-0.001,-11.35,1
TopS067049,3.7000,-9.5448,6.292e-19,6.465e-19,4.813e-19,0.0,-11.81,0
TopS067052,3.6961,-9.5570,3.858e-19,3.856e-19,2.636e-19,0.0,-12.06,0
TopS067053,3.8430,-9.5570,1.779e-18,1.556e-18,8.449e-19,0.001,-13.7,0
TopS067054,3.6957,-9.5690,1.058e-18,1.763e-18,3.677e-18,-0.0,-12.4,0
TopS067056,3.8439,-9.5418,2.207e-17,1.582e-17,5.899e-18,0.001,-13.38,0
TopS067057,3.6993,-9.5807,7.008e-19,1.309e-18,3.367e-18,0.001,-12.62,0
TopS067058,3.6956,-9.5873,1.058e-19,1.187e-19,1.090e-19,0.001,-12.7,0
TopS067059,3.8471,-9.5259,5.314e-18,4.068e-18,1.707e-18,-0.0,-13.14,0
TopS067060,3.8388,-9.5246,1.704e-18,1.478e-18,8.182e-19,-0.0,-13.09,0
TopS067061,3.7079,-9.5951,7.822e-19,7.206e-19,4.527e-19,0.0,-12.89,0
TopS067062,3.8312,-9.5160,1.939e-20,2.427e-20,2.783e-20,0.001,-12.84,0
TopS067063,3.8206,-9.5169,6.224e-19,5.881e-19,3.928e-19,-0.0,-12.74,0
TopS067064,3.7270,-9.6059,8.183e-19,7.642e-19,4.928e-19,0.001,-13.0,0
TopS067067,3.7277,-9.6248,4.090e-18,3.173e-18,1.418e-18,-0.0,-13.48,0
TopS067068,3.8050,-9.4893,1.238e-18,1.112e-18,6.544e-19,-0.0,-12.14,0
TopS067069,3.7341,-9.6216,4.872e-20,5.496e-20,4.993e-20,0.0,-13.56,0
TopS067070,3.8000,-9.4942,2.595e-20,3.023e-20,2.883e-20,-0.001,-12.22,0
TopS067071,3.7430,-9.6343,1.989e-17,1.500e-17,6.111e-18,-0.0,-13.65,0
TopS067072,3.7498,-9.6421,2.619e-18,2.260e-18,1.207e-18,0.0,-14.04,0
TopS067073,3.7957,-9.4716,2.421e-19,2.559e-19,2.109e-19,-0.0,-11.96,0
TopS067075,3.7475,-9.6432,3.421e-18,2.682e-18,1.172e-18,-0.001,-13.84,0
TopS067076,3.7716,-9.4536,1.505e-18,1.310e-18,7.022e-19,-0.0,-11.4,0
TopS067078,3.7733,-9.4619,2.553e-19,2.535e-19,1.800e-19,0.001,-11.43,0
TopS067079,3.7891,-9.4642,6.237e-18,5.068e-18,2.481e-18,-0.0,-11.84,0
TopS067080,3.7636,-9.4555,5.752e-14,4.348e-14,1.790e-14,-0.001,-11.2,1
TopS067081,3.7625,-9.4522,3.557e-18,3.129e-18,1.718e-18,0.001,-11.29,0
