Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
LeftS097073,0.7441,24.4283,1.674e-18,1.532e-18,9.639e-19,-0.001,-14.2,0
LeftS097074,0.8046,24.4924,8.691e-20,1.023e-19,1.044e-19,-0.0,-11.04,0
LeftS097078,0.8318,24.5061,2.795e-18,2.446e-18,1.340e-18,0.0,-10.9,0
LeftS097080,0.8193,24.4838,1.152e-19,1.349e-19,1.326e-19,0.0,-10.98,0
LeftS097081,0.8152,24.4860,1.934e-18,1.750e-18,1.037e-18,0.0,-10.97,0
LeftS097082,0.7402,24.3977,1.157e-19,1.354e-19,1.355e-19,0.001,-14.41,0
LeftS097084,0.7390,24.4100,3.935e-18,3.316e-18,1.709e-18,-0.0,-14.43,0
LeftS097085,0.8224,24.4952,8.880e-18,7.154e-18,3.341e-18,0.0,-11.05,0
LeftS097087,0.8148,24.4924,8.266e-20,9.605e-20,9.700e-20,0.001,-10.96,0
LeftS097089,0.8087,24.4857,2.689e-18,5.566e-18,1.865e-17,0.001,-11.02,0
LeftS097090,0.7449,24.4114,4.212e-17,3.272e-17,1.436e-17,-0.001,-14.36,1
LeftS097091,0.8159,24.4887,1.656e-19,1.829e-19,1.601e-19,0.0,-10.97,0
LeftS097095,0.7388,24.4059,4.760e-18,8.832e-18,2.314e-17,-0.001,-14.34,0
LeftS097096,0.8286,24.4994,3.745e-19,4.132e-19,3.621e-19,0.0,-10.81,0
LeftS097098,0.7344,24.4139,2.893e-18,6.141e-18,2.169e-17,0.0,-14.35,0
LeftS097102,0.7273,24.4174,4.469e-14,4.777e-14,3.943e-14,-0.0,-14.43,1
LeftS097104,0.7566,24.4190,1.578e-19,1.957e-19,2.202e-19,-0.0,-14.34,0
LeftS097106,0.7350,24.4171,5.692e-14,4.028e-14,1.508e-14,-0.0,-14.36,0
LeftS097107,0.7503,24.4133,6.163e-19,6.034e-19,4.325e-19,0.0,-14.45,0
LeftS097109,0.7234,24.3954,5.448e-20,7.047e-20,8.816e-20,0.001,-14.34,0
LeftS097111,0.7200,24.3874,1.339e-18,1.210e-18,7.155e-19,0.001,-14.47,0
LeftS097113,0.7246,24.4059,6.651e-18,5.630e-18,2.880e-18,0.0,-14.43,0
LeftS097114,0.8269,24.5104,4.445e-18,3.981e-18,2.286e-18,0.0,-10.82,0
LeftS097115,0.8271,24.5229,1.923e-18,3.355e-18,7.718e-18,-0.0,-10.76,0
LeftS097116,0.8126,24.5120,4.959e-20,6.433e-20,8.191e-20,-0.0,-10.78,0
LeftS097119,0.8293,24.5073,8.965e-20,1.061e-19,1.093e-19,0.0,-10.79,0
LeftS097122,0.7221,24.3887,1.562e-18,1.535e-18,1.037e-18,-0.0,-14.48,0
LeftS097123,0.8367,24.5142,2.225e-17,6.087e-17,3.651e-16,0.001,-10.77,0
LeftS097124,0.7257,24.3945,7.292e-18,1.346e-17,3.542e-17,-0.0,-14.44,0
LeftS097126,0.7170,24.3922,1.906e-18,1.779e-18,1.100e-18,0.001,-14.47,0
LeftS097127,0.7122,24.3904,1.129e-18,1.114e-18,8.082e-19,0.0,-14.46,0
LeftS097131,0.8383,24.5023,1.472e-13,1.341e-13,8.018e-14,-0.0,-10.89,1
LeftS097132,0.7245,24.4075,2.849e-18,5.897e-18,1.917e-17,-0.0,-14.4,0
LeftS097133,0.7114,24.3786,6.373e-18,1.582e-17,7.635e-17,-0.0,-14.54,0
LeftS097135,0.7220,24.3895,5.230e-20,6.393e-20,7.081e-20,0.001,-14.51,0
LeftS097137,0.8283,24.5125,2.995e-20,3.884e-20,4.792e-20,-0.001,-10.82,0
LeftS097138,0.7318,24.3995,4.337e-18,3.776e-18,2.048e-18,-0.0,-14.31,0
LeftS097144,0.7224,24.3648,4.241e-18,3.748e-18,2.151e-18,0.0,-14.5,0
LeftS097145,0.7214,24.3849,1.495e-13,1.314e-13,7.393e-14,0.0,-14.5,1
LeftS097148,0.8159,24.5055,1.348e-19,1.528e-19,1.452e-19,0.001,-10.8,0
LeftS097152,0.7185,24.3675,3.230e-20,4.149e-20,5.040e-20,0.001,-14.45,0
LeftS097153,0.7068,24.3679,6.654e-19,6.555e-19,4.415e-19,-0.0,-14.57,0
LeftS097154,0.7224,24.3926,3.636e-18,3.276e-18,1.884e-18,0.0,-14.42,0
LeftS097155,0.7205,24.3914,5.379e-18,4.520e-18,2.356e-18,0.0,-14.47,0
LeftS097158,0.8391,24.5283,1.450e-18,1.388e-18,9.259e-19,-0.0,-10.82,0
LeftS097159,0.7200,24.3897,1.328e-18,1.213e-18,7.698e-19,-0.0,-14.48,0
LeftS097160,0.8555,24.5453,5.354e-18,4.338e-18,2.001e-18,0.0,-10.84,0
LeftS097161,0.8416,24.5226,6.433e-18,1.021e-17,1.874e-17,-0.0,-10.78,0
LeftS097162,0.8515,24.5309,2.466e-20,3.428e-20,4.796e-20,0.0,-10.81,0
LeftS097163,0.8474,24.5284,3.079e-20,3.768e-20,4.106e-20,-0.0,-10.81,0
LeftS097165,0.8345,24.5210,1.128e-19,1.359e-19,1.438e-19,0.001,-10.79,0
LeftS097167,0.7034,24.3665,5.263e-15,9.386e-15,2.218e-14,-0.0,-14.61,0
LeftS097168,0.6931,24.3734,9.232e-18,8.059e-18,4.458e-18,0.001,-14.61,0
LeftS097169,0.7087,24.3715,5.912e-19,6.347e-19,5.313e-19,-0.001,-14.51,0
LeftS097170,0.7126,24.3759,2.776e-20,3.911e-20,5.658e-20,-0.0,-14.45,0
LeftS097174,0.8606,24.5413,8.972e-18,7.118e-18,3.389e-18,-0.001,-10.76,0
LeftS097175,0.8595,24.5327,1.455e-18,2.414e-18,4.951e-18,0.0,-10.91,0
LeftS097176,0.7050,24.3708,7.045e-20,8.784e-20,1.038e-19,-0.0,-14.52,0
LeftS097177,0.8666,24.5468,1.294e-13,9.456e-14,3.573e-14,0.001,-10.82,0
LeftS097178,0.8391,24.5215,1.299e-20,1.859e-20,2.851e-20,0.001,-10.77,0
LeftS097180,0.7020,24.3604,1.614e-19,1.867e-19,1.818e-19,0.0,-14.5,0
LeftS097183,0.7018,24.3570,1.544e-13,1.134e-13,4.493e-14,-0.0,-14.51,0
LeftS097184,0.8568,24.5391,4.746e-18,6.913e-18,1.059e-17,0.0,-10.83,0
LeftS097185,0.6867,24.3474,1.632e-20,2.253e-20,3.195e-20,0.001,-14.48,0
LeftS097186,0.8639,24.5496,3.737e-20,4.940e-20,6.352e-20,0.0,-10.72,0
LeftS097192,0.6924,24.3606,2.074e-18,1.960e-18,1.274e-18,-0.0,-14.47,0
LeftS097193,0.6872,24.3567,3.168e-19,3.399e-19,2.846e-19,-0.001,-14.54,0
LeftS097194,0.6983,24.3533,4.180e-19,2.472e-18,7.280e-17,0.001,-14.53,0
LeftS097195,0.8579,24.5278,2.268e-18,4.354e-18,1.229e-17,-0.0,-10.68,0
LeftS097196,0.8817,24.5627,2.080e-19,2.333e-19,2.035e-19,-0.0,-10.72,0
LeftS097197,0.7796,24.4535,1.764e-16,1.233e-16,4.465e-17,0.0,-15.52,0
LeftS097198,0.7796,24.4535,3.311e-17,2.658e-17,1.193e-17,-0.0,-16.88,1
LeftS097199,0.7797,24.4532,4.865e-19,5.146e-19,4.339e-19,0.0,-16.68,0
LeftS097200,0.7798,24.4537,3.759e-18,6.762e-18,1.656e-17,-0.0,-8.51,0
LeftS097201,0.7796,24.4535,7.016e-18,5.642e-18,2.628e-18,0.0,-17.27,0
LeftS097203,0.6958,24.3536,6.543e-18,5.617e-18,3.048e-18,0.0,-14.43,0
LeftS097204,0.8570,24.5447,7.172e-17,5.235e-17,2.048e-17,0.0,-10.73,0
LeftS097205,0.6972,24.3597,1.165e-18,2.106e-18,5.161e-18,0.0,-14.5,0
LeftS097207,0.8602,24.5457,1.047e-19,1.270e-19,1.393e-19,0.001,-10.79,0
LeftS097208,0.6882,24.3560,9.424e-16,6.683e-16,2.359e-16,0.0,-14.57,0
LeftS097209,0.6901,24.3554,1.445e-18,1.432e-18,9.825e-19,-0.0,-14.58,0
LeftS097210,0.6936,24.3606,6.848e-14,4.729e-14,1.666e-14,0.0,-14.49,0
LeftS097211,0.6917,24.3625,7.407e-18,5.921e-18,2.758e-18,0.001,-14.43,0
LeftS097213,0.6923,24.3635,4.457e-19,4.593e-19,3.489e-19,-0.0,-14.54,0
LeftS097214,0.6955,24.3708,1.719e-16,1.203e-16,4.420e-17,0.001,-14.54,0
LeftS097215,0.6868,24.3646,3.065e-17,2.412e-17,1.021e-17,0.0,-14.55,1
LeftS097216,0.6895,24.3621,2.012e-14,1.325e-14,4.120e-15,0.0,-14.5,0
LeftS097217,0.8737,24.5445,1.063e-16,7.878e-17,3.146e-17,0.0,-10.83,0
LeftS097218,0.8738,24.5401,1.513e-16,1.048e-16,3.720e-17,0.0,-10.76,0
LeftS097219,0.8742,24.5436,2.271e-17,1.764e-17,7.912e-18,0.001,-10.89,0
LeftS097220,0.8773,24.5423,1.895e-18,1.683e-18,9.603e-19,0.0,-10.83,0
LeftS097221,0.8710,24.5334,7.848e-17,5.881e-17,2.434e-17,0.0,-10.91,0
LeftS097222,0.6836,24.3684,1.430e-16,1.009e-16,3.620e-17,0.0,-14.44,0
LeftS097223,0.6764,24.3635,3.152e-17,2.434e-17,1.032e-17,-0.0,-14.46,1
LeftS097224,0.8801,24.5392,2.948e-16,2.029e-16,6.763e-17,-0.0,-10.77,0
LeftS097225,0.8825,24.5381,7.563e-18,6.309e-18,3.258e-18,-0.0,-10.96,0
LeftS097226,0.6728,24.3648,2.759e-17,2.210e-17,1.022e-17,-0.001,-14.44,0
LeftS097227,0.6771,24.3690,5.688e-17,4.306e-17,1.831e-17,0.002,-14.27,1
LeftS097228,0.6763,24.3717,5.516e-17,4.048e-17,1.626e-17,0.001,-14.4,0
LeftS097229,0.6821,24.3798,2.425e-15,1.635e-15,5.386e-16,0.0,-14.34,0
LeftS097230,0.8766,24.5224,1.372e-16,1.037e-16,4.136e-17,0.0,-11.03,0
LeftS097231,0.6798,24.3783,3.230e-20,4.278e-20,5.318e-20,0.001,-14.25,0
LeftS097232,0.8829,24.5247,1.337e-17,1.009e-17,4.276e-18,0.0,-10.99,0
LeftS097233,0.8838,24.5208,3.356e-17,2.596e-17,1.138e-17,0.0,-10.88,1
LeftS097234,0.6811,24.3883,1.054e-17,8.925e-18,4.465e-18,-0.0,-14.21,0
LeftS097235,0.8852,24.5239,5.236e-17,4.085e-17,1.830e-17,-0.0,-11.11,1
LeftS097236,0.6714,24.3838,4.592e-18,4.083e-18,2.359e-18,0.001,-14.25,0
LeftS097237,0.8888,24.5214,4.927e-14,3.354e-14,1.128e-14,0.001,-10.97,0
LeftS097238,0.8829,24.5140,1.724e-17,1.376e-17,6.217e-18,0.001,-11.17,1
LeftS097239,0.8810,24.5114,3.261e-20,4.312e-20,5.506e-20,-0.0,-11.28,0
LeftS097240,0.8844,24.5131,5.218e-18,1.192e-17,4.829e-17,-0.0,-11.17,0
LeftS097241,0.8880,24.5127,1.176e-17,9.654e-18,4.833e-18,-0.001,-11.23,0
LeftS097242,0.8788,24.5025,3.567e-17,2.706e-17,1.122e-17,0.0,-11.25,1
LeftS097243,0.8827,24.5039,6.850e-17,5.178e-17,2.164e-17,-0.0,-11.28,1
LeftS097244,0.8833,24.4986,2.565e-17,1.908e-17,7.615e-18,0.001,-11.39,0
LeftS097246,0.6765,24.4129,4.721e-18,3.991e-18,2.061e-18,-0.0,-13.97,0
LeftS097247,0.8806,24.4959,2.601e-17,2.134e-17,1.042e-17,-0.001,-11.31,0
LeftS097248,0.6737,24.4146,5.495e-16,3.780e-16,1.330e-16,0.001,-13.93,0
LeftS097249,0.6709,24.4115,3.537e-17,2.710e-17,1.146e-17,-0.0,-13.99,1
LeftS097250,0.8876,24.4952,5.290e-16,3.544e-16,1.165e-16,-0.0,-11.38,0
LeftS097251,0.6738,24.4161,9.003e-17,6.509e-17,2.504e-17,-0.0,-13.91,0
LeftS097252,0.6740,24.4209,9.181e-19,8.743e-19,5.944e-19,-0.0,-13.85,0
LeftS097253,0.8776,24.4775,6.137e-17,4.760e-17,2.002e-17,-0.0,-11.39,1
LeftS097254,0.8814,24.4730,1.385e-13,9.689e-14,3.571e-14,0.0,-11.69,0
LeftS097255,0.6770,24.4330,2.685e-17,2.207e-17,1.118e-17,-0.0,-13.67,0
LeftS097256,0.8766,24.4744,6.891e-18,1.146e-17,2.264e-17,0.001,-11.64,0
LeftS097257,0.6805,24.4394,4.631e-18,4.011e-18,2.141e-18,-0.0,-13.58,0
LeftS097259,0.6838,24.4499,2.610e-17,2.048e-17,9.215e-18,-0.001,-13.46,1
LeftS097260,0.6872,24.4503,1.220e-16,8.948e-17,3.568e-17,0.0,-13.48,0
LeftS097261,0.6841,24.4514,1.817e-16,1.297e-16,4.687e-17,0.001,-13.45,0
LeftS097262,0.6876,24.4610,1.479e-13,1.160e-13,5.283e-14,0.0,-13.37,1
LeftS097263,0.8739,24.4463,8.361e-14,7.386e-14,4.243e-14,0.0,-12.02,1
LeftS097264,0.6947,24.4681,8.441e-14,8.254e-14,5.819e-14,0.0,-13.33,1
LeftS097265,0.6944,24.4618,3.463e-18,7.646e-18,2.814e-17,0.001,-13.32,0
LeftS097266,0.6947,24.4727,6.263e-17,5.034e-17,2.376e-17,-0.0,-13.2,0
LeftS097267,0.7002,24.4717,6.047e-17,4.682e-17,2.005e-17,0.0,-13.13,1
LeftS097268,0.6985,24.4754,2.156e-19,2.412e-19,2.169e-19,-0.0,-13.12,0
LeftS097269,0.8606,24.4253,2.574e-18,2.518e-18,1.695e-18,0.0,-12.19,0
LeftS097270,0.6981,24.4913,1.872e-17,1.511e-17,7.171e-18,0.0,-12.98,0
LeftS097271,0.7080,24.4939,8.548e-16,5.710e-16,1.856e-16,-0.0,-12.98,0
LeftS097272,0.8514,24.4120,1.100e-17,9.213e-18,4.594e-18,0.0,-12.45,0
LeftS097273,0.7108,24.5032,2.397e-17,1.964e-17,9.517e-18,-0.0,-12.78,0
LeftS097274,0.8433,24.4108,4.128e-17,3.203e-17,1.431e-17,-0.001,-12.5,1
LeftS097275,0.8468,24.3939,1.966e-16,1.396e-16,4.939e-17,-0.0,-12.71,0
LeftS097276,0.8423,24.3951,3.410e-16,2.297e-16,7.648e-17,-0.0,-12.6,0
LeftS097277,0.7195,24.5136,1.176e-16,8.495e-17,3.158e-17,-0.001,-12.68,0
LeftS097278,0.8370,24.3870,3.044e-17,2.331e-17,1.005e-17,0.0,-12.84,1
LeftS097279,0.8349,24.3810,1.709e-18,3.416e-18,1.007e-17,0.0,-12.76,0
LeftS097280,0.7281,24.5306,3.287e-17,2.558e-17,1.123e-17,-0.0,-12.5,1
LeftS097281,0.8272,24.3741,1.904e-16,1.310e-16,4.587e-17,-0.0,-12.89,0
LeftS097282,0.8223,24.3705,7.556e-17,5.924e-17,2.639e-17,-0.001,-13.05,1
LeftS097283,0.8230,24.3582,3.369e-16,2.364e-16,8.577e-17,0.001,-13.0,0
LeftS097284,0.8164,24.3610,6.909e-18,1.521e-17,5.597e-17,-0.0,-13.07,0
LeftS097285,0.8101,24.3611,2.155e-20,2.889e-20,3.963e-20,0.0,-13.18,0
LeftS097286,0.8060,24.3565,1.593e-13,1.136e-13,4.218e-14,-0.0,-13.19,0
LeftS097287,0.7621,24.5524,3.293e-17,2.563e-17,1.144e-17,0.0,-12.01,1
LeftS097288,0.7586,24.5567,1.087e-16,7.836e-17,2.982e-17,-0.0,-11.95,0
LeftS097289,0.7595,24.5715,1.343e-16,9.487e-17,3.505e-17,-0.001,-12.07,0
LeftS097291,0.7721,24.5765,1.422e-17,1.191e-17,6.239e-18,-0.0,-11.79,0
LeftS097292,0.7863,24.3379,2.686e-19,3.008e-19,2.808e-19,0.001,-13.39,0
LeftS097293,0.7788,24.3219,3.563e-17,2.705e-17,1.154e-17,-0.0,-13.71,1
LeftS097294,0.7726,24.3184,3.363e-18,5.262e-18,9.683e-18,0.0,-13.72,0
LeftS097295,0.7700,24.3160,1.709e-17,1.406e-17,6.593e-18,-0.0,-13.7,0
LeftS097296,0.7614,24.3073,2.980e-19,3.283e-19,2.866e-19,-0.0,-13.72,0
LeftS097297,0.8789,24.5513,6.462e-19,6.582e-19,4.758e-19,-0.0,-10.81,0
LeftS097298,0.6879,24.3651,1.936e-17,1.503e-17,6.486e-18,-0.0,-14.39,1
LeftS097299,0.8811,24.5488,1.402e-17,1.121e-17,5.313e-18,-0.0,-10.7,0
LeftS097300,0.6878,24.3661,3.422e-18,3.049e-18,1.778e-18,-0.0,-14.39,0
LeftS097301,0.6899,24.3669,1.723e-17,1.389e-17,6.354e-18,-0.001,-14.42,0
LeftS097302,0.8741,24.5388,1.920e-19,2.017e-19,1.641e-19,-0.0,-10.83,0
LeftS097303,0.8758,24.5337,2.414e-17,3.613e-17,5.965e-17,-0.0,-10.86,0
LeftS097304,0.6743,24.3574,2.172e-18,1.991e-18,1.207e-18,-0.001,-14.44,0
LeftS097305,0.8722,24.5291,4.633e-19,4.963e-19,4.189e-19,0.001,-10.93,0
LeftS097307,0.8738,24.5359,8.006e-18,6.649e-18,3.243e-18,0.0,-10.92,0
LeftS097308,0.8761,24.5374,1.557e-19,1.722e-19,1.560e-19,-0.0,-10.97,0
LeftS097310,0.8830,24.5387,1.243e-17,2.933e-17,1.246e-16,0.0,-10.95,0
LeftS097312,0.6717,24.3629,5.602e-17,4.155e-17,1.654e-17,0.0,-14.42,0
LeftS097313,0.6754,24.3720,4.318e-18,9.658e-18,3.738e-17,0.001,-14.29,0
LeftS097314,0.8841,24.5272,2.822e-18,5.472e-18,1.570e-17,0.0,-10.98,0
LeftS097315,0.6838,24.3854,4.017e-18,3.442e-18,1.813e-18,0.0,-14.31,0
LeftS097316,0.8892,24.5340,4.125e-18,3.706e-18,2.204e-18,-0.0,-10.97,0
LeftS097317,0.6806,24.3791,4.827e-18,4.473e-18,2.833e-18,-0.001,-14.43,0
LeftS097318,0.8747,24.5134,1.210e-16,9.351e-17,4.101e-17,-0.0,-11.02,0
LeftS097321,0.8832,24.5204,5.043e-17,3.814e-17,1.607e-17,0.0,-11.07,1
LeftS097322,0.8995,24.5450,7.197e-17,5.361e-17,2.150e-17,-0.001,-10.95,0
LeftS097323,0.8837,24.5107,9.126e-20,1.107e-19,1.144e-19,-0.0,-11.19,0
LeftS097324,0.8771,24.5056,5.599e-19,5.930e-19,4.830e-19,-0.001,-11.19,0
LeftS097326,0.8828,24.5082,1.188e-16,3.488e-16,2.334e-15,-0.0,-11.21,0
LeftS097330,0.8927,24.5085,2.852e-19,3.006e-19,2.462e-19,0.001,-11.31,0
LeftS097331,0.8927,24.5147,2.507e-17,1.970e-17,8.625e-18,-0.001,-11.09,0
LeftS097333,0.8753,24.4975,1.021e-19,1.241e-19,1.292e-19,-0.0,-11.31,0
LeftS097334,0.6890,24.4180,1.117e-18,1.100e-18,7.660e-19,0.0,-13.88,0
LeftS097335,0.8699,24.4805,4.382e-17,3.349e-17,1.438e-17,0.0,-11.49,1
LeftS097336,0.8798,24.4793,1.461e-18,2.776e-18,7.364e-18,0.0,-11.63,0
LeftS097337,0.8702,24.4693,3.071e-19,3.335e-19,2.985e-19,0.0,-11.71,0
LeftS097338,0.6826,24.4233,8.027e-18,1.269e-17,2.408e-17,0.001,-13.82,0
LeftS097340,0.6715,24.4327,5.372e-18,9.304e-18,2.032e-17,-0.0,-13.7,0
LeftS097341,0.6891,24.4349,1.386e-18,1.311e-18,8.773e-19,0.0,-13.67,0
LeftS097342,0.8722,24.4730,3.987e-17,3.033e-17,1.223e-17,0.001,-11.54,0
LeftS097343,0.6792,24.4432,5.823e-20,7.056e-20,7.410e-20,0.0,-13.61,0
LeftS097344,0.6783,24.4344,9.943e-15,6.626e-15,2.139e-15,0.001,-13.69,0
LeftS097346,0.6892,24.4683,2.898e-20,3.801e-20,4.740e-20,0.0,-13.35,0
LeftS097347,0.7060,24.4442,5.114e-19,5.165e-19,3.808e-19,0.0,-13.55,0
LeftS097349,0.6915,24.4570,4.371e-18,3.866e-18,2.143e-18,0.0,-13.45,0
LeftS097351,0.8652,24.4354,8.497e-18,7.093e-18,3.583e-18,-0.0,-12.17,0
LeftS097352,0.8611,24.4366,8.534e-19,8.704e-19,6.591e-19,0.001,-12.09,0
LeftS097354,0.6994,24.4833,2.845e-19,3.116e-19,2.631e-19,-0.001,-13.09,0
LeftS097356,0.8594,24.4274,1.159e-19,1.259e-19,1.115e-19,0.0,-12.28,0
LeftS097357,0.8549,24.4208,2.259e-17,1.830e-17,8.575e-18,0.001,-12.33,0
LeftS097359,0.7001,24.5080,1.360e-16,9.789e-17,3.751e-17,0.001,-12.8,0
LeftS097360,0.8495,24.4017,5.514e-18,4.656e-18,2.453e-18,-0.0,-12.48,0
LeftS097361,0.8439,24.4038,1.543e-18,1.449e-18,8.831e-19,0.001,-12.51,0
LeftS097362,0.7163,24.5120,2.387e-18,2.269e-18,1.436e-18,0.001,-12.71,0
LeftS097363,0.7270,24.5068,1.704e-17,1.428e-17,7.362e-18,0.0,-12.68,0
LeftS097367,0.7358,24.5183,3.450e-19,3.720e-19,3.082e-19,-0.0,-12.46,0
LeftS097368,0.7366,24.5277,5.629e-17,4.285e-17,1.776e-17,0.0,-12.44,1
LeftS097369,0.7352,24.5396,1.199e-18,1.125e-18,6.906e-19,0.0,-12.31,0
LeftS097370,0.8141,24.3725,2.688e-17,2.105e-17,9.533e-18,0.001,-12.95,1
LeftS097372,0.7524,24.5332,3.627e-17,2.830e-17,1.228e-17,0.0,-12.18,1
LeftS097373,0.7548,24.5436,5.609e-19,5.607e-19,4.064e-19,-0.0,-12.18,0
LeftS097374,0.8040,24.3604,1.124e-13,9.530e-14,4.862e-14,0.0,-13.29,1
LeftS097377,0.8036,24.3359,1.004e-18,1.011e-18,7.335e-19,-0.0,-13.21,0
LeftS097378,0.7685,24.5813,7.035e-19,1.284e-18,3.301e-18,-0.0,-11.82,0
LeftS097380,0.7869,24.3270,1.888e-18,3.448e-18,9.044e-18,0.0,-13.48,0
LeftS097381,0.7765,24.5737,1.622e-18,2.905e-18,7.028e-18,0.0,-11.77,0
LeftS097382,0.7823,24.5724,3.989e-19,4.503e-19,4.145e-19,-0.001,-11.67,0
LeftS097383,0.7642,24.3149,2.947e-17,2.378e-17,1.088e-17,-0.0,-13.77,0
LeftS097384,0.7542,24.3245,2.724e-17,2.145e-17,9.416e-18,0.0,-13.89,1
LeftS097385,0.7660,24.3143,7.731e-18,1.315e-17,2.923e-17,-0.001,-13.76,0
LeftS097386,0.8156,24.5993,9.000e-19,1.665e-18,4.409e-18,-0.0,-11.25,0
LeftS097387,0.8012,24.5975,1.844e-19,2.113e-19,1.948e-19,0.0,-11.34,0
LeftS097388,0.8245,24.6133,3.066e-20,3.967e-20,4.994e-20,0.0,-11.27,0
LeftS097389,0.7390,24.2914,8.438e-20,9.940e-20,9.853e-20,0.0,-14.07,0
LeftS097390,0.7436,24.2868,1.719e-18,2.841e-18,5.786e-18,0.0,-13.89,0
LeftS097391,0.9665,24.5748,2.957e-19,3.241e-19,2.912e-19,0.0,-11.95,0
LeftS097392,0.9133,24.4558,2.047e-19,2.234e-19,1.926e-19,-0.0,-11.91,0
LeftS097393,0.8450,24.6590,1.103e-19,1.300e-19,1.315e-19,0.001,-12.1,0
LeftS097395,0.9270,24.4112,4.608e-20,5.796e-20,6.900e-20,0.001,-13.06,0
LeftS097398,0.9116,24.3834,1.884e-18,3.808e-18,1.135e-17,0.001,-14.63,0
LeftS097403,0.8782,24.3085,3.898e-18,5.745e-18,9.215e-18,-0.0,-15.05,0
LeftS097404,0.9244,24.4045,3.801e-19,3.970e-19,3.193e-19,-0.0,-14.77,0
LeftS097405,0.9269,24.3980,1.398e-19,1.630e-19,1.569e-19,-0.0,-14.94,0
LeftS097407,0.9274,24.4138,8.520e-20,1.028e-19,1.089e-19,0.0,-12.46,0
LeftS097409,0.9260,24.3917,1.597e-20,2.101e-20,2.734e-20,-0.0,-15.11,0
LeftS097411,0.9362,24.4060,1.842e-18,1.694e-18,1.051e-18,0.0,-13.67,0
LeftS097412,0.9159,24.4243,2.142e-19,2.268e-19,1.859e-19,-0.0,-12.4,0
LeftS097413,0.9251,24.4401,5.889e-14,4.012e-14,1.351e-14,0.0,-11.92,0
LeftS097415,0.9372,24.3871,4.211e-20,5.278e-20,6.008e-20,-0.0,-14.97,0
LeftS097416,0.8984,24.4001,7.738e-20,9.527e-20,1.052e-19,-0.0,-13.86,0
LeftS097420,0.9059,24.3284,1.446e-20,2.083e-20,3.098e-20,0.001,-15.61,0
LeftS097422,0.9193,24.4080,1.281e-18,1.242e-18,8.300e-19,-0.0,-13.38,0
LeftS097424,0.9115,24.4086,4.522e-20,6.009e-20,7.598e-20,-0.0,-13.61,0
LeftS097426,0.9240,24.5058,4.246e-20,5.428e-20,6.414e-20,-0.0,-11.64,0
LeftS097427,0.9158,24.4142,4.252e-19,4.583e-19,3.803e-19,0.0,-12.92,0
LeftS097430,0.9287,24.4023,2.662e-19,2.903e-19,2.508e-19,-0.0,-14.28,0
LeftS097431,0.9249,24.4033,2.960e-20,3.934e-20,4.954e-20,0.001,-13.97,0
LeftS097433,0.9257,24.4194,1.076e-13,7.617e-14,2.699e-14,0.0,-12.38,0
LeftS097437,0.9438,24.3827,3.110e-18,2.821e-18,1.658e-18,0.001,-14.68,0
LeftS097439,0.9451,24.4419,5.722e-19,5.513e-19,3.862e-19,0.0,-12.14,0
LeftS097448,0.9299,24.3785,1.294e-18,1.202e-18,7.551e-19,-0.001,-15.6,0
LeftS097454,0.9228,24.3983,1.532e-13,1.085e-13,3.981e-14,0.001,-14.71,0
LeftS097456,0.9287,24.3974,3.670e-20,4.609e-20,5.385e-20,-0.0,-14.98,0
LeftS097457,0.9177,24.3991,1.586e-20,2.207e-20,3.217e-20,-0.0,-14.13,0
LeftS097460,0.9113,24.4546,8.819e-20,9.805e-20,8.348e-20,0.0,-11.98,0
LeftS097462,0.9266,24.3879,1.656e-18,2.341e-18,3.610e-18,-0.0,-15.36,0
LeftS097463,0.9279,24.4691,1.336e-20,1.887e-20,2.772e-20,0.0,-11.7,0
LeftS097467,0.9679,24.7100,1.226e-17,1.749e-17,2.580e-17,0.0,-11.96,0
LeftS097469,0.9417,24.4178,6.221e-20,8.123e-20,1.007e-19,0.001,-13.02,0
LeftS097470,0.9195,24.4249,8.244e-20,9.766e-20,9.702e-20,0.002,-12.23,0
LeftS097472,0.9642,24.5563,1.819e-18,1.691e-18,1.066e-18,0.0,-12.09,0
LeftS097482,0.9415,24.3737,7.754e-18,1.347e-17,3.097e-17,-0.0,-14.92,0
LeftS097487,0.8319,24.3149,1.453e-20,2.211e-20,3.746e-20,0.0,-14.39,0
LeftS097491,0.9189,24.4151,1.402e-19,1.613e-19,1.484e-19,-0.0,-12.76,0
LeftS097492,0.9099,24.4084,1.046e-19,1.193e-19,1.129e-19,-0.0,-13.49,0
LeftS097495,0.9048,24.3980,1.975e-18,3.152e-18,5.810e-18,0.0,-14.06,0
LeftS097496,0.9372,24.4475,4.542e-19,4.809e-19,3.901e-19,0.0,-12.22,0
LeftS097497,0.8767,24.4668,2.874e-20,3.682e-20,4.625e-20,-0.0,-12.7,0
LeftS097499,0.9055,24.4272,3.130e-20,4.037e-20,4.894e-20,-0.001,-12.8,0
LeftS097500,0.9271,24.4030,2.351e-20,3.188e-20,4.362e-20,0.001,-14.28,0
LeftS097503,0.9340,24.3670,9.331e-20,1.129e-19,1.216e-19,0.0,-15.45,0
LeftS097507,0.9201,24.4024,7.583e-20,9.291e-20,1.060e-19,-0.001,-14.12,0
LeftS097513,0.9272,24.3958,1.586e-13,1.365e-13,7.338e-14,0.001,-14.58,1
