Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
RightS117913,3.1963,8.5341,1.407e-19,2.271e-19,4.532e-19,0.001,-0.5,0
RightS117914,3.0011,8.0491,9.401e-17,8.882e-17,5.779e-17,0.0,0.5,0
RightS117915,2.9705,8.2262,2.035e-16,1.963e-16,1.267e-16,0.001,0.65,0
RightS117916,3.1886,8.1828,1.003e-16,9.921e-17,7.177e-17,-0.0,-3.5,0
RightS117917,3.3893,8.3158,1.758e-16,1.649e-16,1.046e-16,0.0,0.39,0
RightS117919,3.3495,8.2537,4.565e-16,3.992e-16,2.193e-16,0.0,-0.03,0
RightS117921,3.5144,7.9667,7.877e-17,7.768e-17,5.343e-17,0.001,-3.31,0
RightS117922,3.5017,8.2534,1.188e-17,1.381e-17,1.350e-17,-0.0,1.68,0
RightS117923,3.4246,7.9266,5.933e-16,4.895e-16,2.379e-16,0.001,-0.37,0
RightS117924,3.0229,7.8692,5.919e-17,5.715e-17,3.665e-17,0.001,1.43,0
RightS117925,3.1232,8.2504,2.173e-16,2.001e-16,1.229e-16,0.0,2.59,0
RightS117926,3.5581,8.3101,6.105e-19,8.770e-19,1.364e-18,0.0,1.4,0
RightS117929,3.2526,7.9561,1.548e-19,2.740e-19,6.436e-19,0.0,0.64,0
RightS117931,3.0102,8.4847,3.127e-16,2.677e-16,1.354e-16,0.0,-2.89,0
RightS117932,3.3409,7.8068,9.869e-18,1.128e-17,1.075e-17,-0.0,2.4,0
RightS117933,3.4366,8.5462,5.206e-16,1.497e-15,9.622e-15,0.001,-2.59,0
RightS117936,3.2080,7.9936,3.192e-16,2.767e-16,1.526e-16,0.0,3.8,0
RightS117937,3.0397,8.3201,5.229e-20,9.638e-20,2.515e-19,0.001,-0.58,0
RightS117938,2.9801,8.4403,5.679e-19,8.305e-19,1.308e-18,0.001,2.46,0
RightS117939,2.8748,8.0676,1.559e-18,2.045e-18,2.645e-18,0.001,-1.52,0
RightS117940,3.3569,8.3863,2.593e-18,3.511e-18,4.696e-18,0.0,1.93,0
RightS117941,2.9488,7.9414,2.217e-18,2.915e-18,3.703e-18,0.001,-3.01,0
RightS117942,3.1305,8.5247,3.661e-16,8.125e-16,3.071e-15,0.0,1.85,0
RightS117943,3.1507,8.1656,2.904e-15,2.373e-15,1.132e-15,0.001,0.06,0
RightS117944,3.2581,7.8174,2.636e-17,2.794e-17,2.251e-17,0.001,-2.5,0
RightS117945,3.5767,8.6352,1.269e-17,1.411e-17,1.264e-17,-0.0,-1.99,0
RightS117946,3.2421,7.8634,9.605e-20,1.703e-19,4.111e-19,0.001,-1.58,0
RightS117947,3.5316,7.9932,8.988e-18,1.062e-17,1.070e-17,0.001,0.44,0
RightS117948,3.3875,8.1371,5.997e-18,6.926e-18,6.741e-18,0.0,3.45,0
RightS117950,3.0895,8.0381,3.048e-19,4.963e-19,9.930e-19,-0.0,1.19,0
RightS117951,3.2481,8.0175,2.226e-17,2.359e-17,1.945e-17,0.0,0.96,0
RightS117952,2.9827,7.6048,2.769e-16,2.423e-16,1.316e-16,0.001,-0.54,0
RightS117955,3.0430,8.0500,4.189e-19,6.310e-19,1.020e-18,-0.0,-2.65,0
RightS117957,3.4338,8.0692,4.516e-18,5.795e-18,6.844e-18,0.0,-2.53,0
RightS117960,3.8153,8.2832,3.906e-17,3.800e-17,2.663e-17,0.001,-2.42,0
RightS117961,3.1160,8.0631,3.688e-20,6.914e-20,1.852e-19,0.001,-0.23,0
RightS117963,3.2295,8.6501,8.161e-17,7.477e-17,4.460e-17,0.001,3.06,0
RightS117965,3.4135,8.3091,2.530e-17,2.683e-17,2.153e-17,0.0,-2.0,0
RightS117968,3.7386,8.5590,2.319e-20,4.508e-20,1.274e-19,-0.0,-3.54,0
RightS117969,3.3792,8.7597,7.660e-16,1.346e-15,3.136e-15,0.001,0.3,0
RightS117970,2.8068,7.6722,4.395e-19,6.393e-19,1.005e-18,0.001,0.91,0
RightS117971,3.4660,8.5511,2.620e-16,4.694e-16,1.109e-15,0.001,2.69,0
RightS117972,3.1715,8.2670,1.367e-19,2.202e-19,4.352e-19,0.0,2.2,0
RightS117973,3.8405,8.5026,1.444e-17,1.609e-17,1.472e-17,0.001,1.55,0
RightS117975,3.3540,8.5906,1.599e-16,1.431e-16,8.487e-17,0.001,-0.88,0
RightS117976,2.9460,7.9601,3.252e-20,6.342e-20,1.849e-19,-0.0,-2.08,0
RightS117977,3.2741,8.3008,7.768e-18,9.482e-18,1.015e-17,0.0,-1.49,0
RightS117978,3.5481,7.8908,3.149e-18,3.941e-18,4.455e-18,0.001,-0.72,0
RightS117980,2.9384,8.3755,9.969e-17,1.655e-16,3.364e-16,0.001,-0.34,0
RightS117981,3.3338,8.5128,1.548e-17,1.762e-17,1.646e-17,0.001,0.12,0
RightS117982,3.5040,8.8055,1.085e-18,1.498e-18,2.140e-18,-0.0,-0.75,0
RightS117983,3.1684,7.7882,1.454e-20,2.986e-20,9.338e-20,0.0,1.87,0
RightS117985,3.3129,7.9066,5.205e-20,9.693e-20,2.603e-19,0.001,1.71,0
RightS117986,3.5317,8.4903,1.013e-16,1.703e-16,3.526e-16,0.0,-0.23,0
RightS117988,2.9012,8.2369,4.606e-16,6.939e-16,1.159e-15,0.0,-2.59,0
RightS117990,3.1535,8.6514,5.734e-16,7.614e-16,9.632e-16,0.001,-1.35,0
RightS117992,3.7414,8.1686,3.450e-16,5.238e-16,8.978e-16,0.0,0.3,0
RightS117994,3.5877,8.2353,6.536e-17,6.438e-17,4.555e-17,0.001,-0.97,0
RightS117995,2.9419,8.1355,2.233e-19,3.604e-19,7.199e-19,0.0,-0.39,0
RightS117996,2.8766,8.1307,2.226e-17,2.355e-17,1.914e-17,0.001,-0.47,0
RightS117997,3.2809,8.2212,8.289e-14,5.596e-14,1.790e-14,-0.001,-1.15,0
RightS117998,3.2822,8.2192,4.156e-15,3.105e-15,1.200e-15,0.0,-4.6,0
RightS117999,3.2806,8.2208,3.578e-15,2.745e-15,1.142e-15,0.0,-5.12,1
RightS118000,3.2831,8.2190,2.310e-14,1.585e-14,5.337e-15,0.0,-3.97,0
RightS118001,3.2821,8.2186,8.343e-18,9.612e-18,9.247e-18,0.001,0.46,0
RightS118002,3.2822,8.2195,9.677e-16,7.978e-16,3.854e-16,0.0,-8.96,0
RightS118003,3.2817,8.2194,6.596e-14,4.574e-14,1.520e-14,0.001,0.14,0
RightS118005,2.1695,12.1979,5.048e-18,5.876e-18,5.948e-18,0.0,-4.23,0
RightS118007,1.7480,8.1154,2.974e-20,5.436e-20,1.348e-19,0.0,-2.18,0
RightS118009,5.6106,8.2159,5.706e-20,1.075e-19,2.850e-19,-0.0,4.08,0
RightS118010,2.3439,9.4120,6.985e-18,8.236e-18,8.506e-18,0.001,-2.44,0
RightS118011,2.1480,11.1282,4.011e-17,3.938e-17,2.718e-17,0.001,-3.71,0
RightS118012,6.0184,3.5594,3.373e-19,5.232e-19,9.741e-19,0.001,2.19,0
RightS118014,4.3689,8.2145,7.942e-19,1.097e-18,1.529e-18,0.0,-2.83,0
RightS118015,5.0706,7.8056,6.319e-19,9.077e-19,1.391e-18,0.001,-2.01,0
RightS118017,5.7238,7.2626,2.036e-17,2.208e-17,1.869e-17,-0.001,2.15,0
RightS118018,3.6059,4.4038,1.704e-18,2.372e-18,3.398e-18,-0.0,-0.03,0
RightS118019,3.6874,7.2423,4.262e-20,7.711e-20,1.929e-19,0.001,-1.89,0
RightS118021,3.4819,7.0828,1.251e-20,2.514e-20,8.145e-20,0.001,-3.7,0
RightS118023,1.5348,6.8842,2.519e-19,4.450e-19,1.081e-18,0.001,5.57,0
RightS118025,3.9443,8.5458,2.337e-16,3.329e-16,4.964e-16,0.001,3.28,0
RightS118027,1.9884,7.8307,4.338e-18,5.460e-18,6.464e-18,0.0,-3.61,0
RightS118028,6.4948,5.3497,2.799e-17,3.129e-17,2.837e-17,0.0,1.45,0
RightS118029,4.0714,10.8329,1.887e-16,3.108e-16,6.343e-16,-0.0,2.77,0
RightS118031,6.8595,4.5613,2.666e-18,3.513e-18,4.473e-18,0.001,-0.3,0
RightS118033,2.9816,6.5283,8.837e-19,1.188e-18,1.646e-18,0.0,-4.85,0
RightS118034,1.7933,9.8428,3.254e-18,4.026e-18,4.674e-18,0.001,2.0,0
RightS118035,3.0140,8.0114,1.992e-17,2.123e-17,1.724e-17,0.0,5.51,0
RightS118042,4.5726,4.9838,1.293e-16,2.244e-16,5.188e-16,0.001,-4.49,0
RightS118043,5.4718,12.3361,3.555e-16,5.379e-16,9.158e-16,0.001,6.47,0
RightS118044,2.9278,9.5813,7.093e-19,9.808e-19,1.408e-18,0.0,-0.69,0
RightS118046,2.3044,8.9080,1.431e-17,1.590e-17,1.452e-17,0.0,3.63,0
RightS118047,4.7343,10.1911,3.823e-20,7.295e-20,1.948e-19,0.0,-4.4,0
RightS118049,2.2770,9.7187,1.119e-16,1.035e-16,6.523e-17,-0.0,2.95,0
RightS118050,2.6283,5.7526,1.136e-20,2.485e-20,9.246e-20,-0.001,-5.02,0
RightS118051,2.3636,8.8943,1.876e-20,4.019e-20,1.375e-19,0.001,-5.99,0
RightS118052,1.1505,10.1856,1.720e-19,2.827e-19,5.628e-19,0.001,2.47,0
RightS118055,4.8460,10.0410,1.939e-18,2.613e-18,3.393e-18,0.0,-0.29,0
RightS118056,1.1511,7.6411,1.222e-18,1.534e-18,1.739e-18,0.001,-5.24,0
RightS118057,0.0331,8.0504,2.967e-18,3.701e-18,4.190e-18,0.001,-1.24,0
RightS118058,2.8888,11.7516,1.063e-16,9.930e-17,6.399e-17,0.0,0.36,0
RightS118059,5.2890,6.9623,4.184e-20,7.626e-20,1.874e-19,0.001,-1.43,0
RightS118060,2.5869,6.7937,3.113e-18,4.239e-18,5.960e-18,-0.0,0.85,0
RightS118061,4.6452,7.9461,1.793e-17,1.995e-17,1.793e-17,0.001,0.03,0
RightS118064,3.8532,4.5800,6.805e-19,9.641e-19,1.450e-18,0.0,-1.61,0
RightS118066,1.4641,11.3979,1.879e-18,2.484e-18,3.094e-18,0.001,0.45,0
RightS118067,3.4979,9.0778,4.658e-20,8.664e-20,2.289e-19,0.001,-2.56,0
RightS118068,3.1602,8.0142,2.485e-20,4.642e-20,1.213e-19,-0.0,-2.3,0
RightS118070,3.1092,7.0643,1.082e-17,1.295e-17,1.389e-17,0.001,-4.45,0
RightS118071,3.0977,7.2840,5.130e-20,9.504e-20,2.570e-19,0.0,-1.5,0
RightS118072,4.9001,8.5862,5.487e-20,9.655e-20,2.275e-19,0.001,-5.07,0
RightS118073,4.8835,5.3887,3.993e-19,5.925e-19,9.584e-19,-0.0,6.21,0
RightS118074,2.2949,7.7143,2.723e-19,4.273e-19,7.947e-19,0.001,5.28,0
RightS118075,1.9090,6.7302,3.991e-17,4.080e-17,3.013e-17,-0.0,-4.16,0
RightS118076,5.1509,8.9781,1.938e-18,2.434e-18,2.895e-18,0.0,1.78,0
RightS118077,2.4765,11.1821,8.175e-18,9.694e-18,9.954e-18,0.0,-1.65,0
RightS118078,5.9429,5.7715,2.681e-16,5.304e-16,1.531e-15,0.0,-1.51,0
RightS118079,3.0724,10.4425,5.372e-16,1.314e-15,6.109e-15,0.0,4.09,0
RightS118080,1.6665,10.0937,7.838e-20,1.472e-19,3.968e-19,0.001,-0.88,0
RightS118081,4.3454,7.0296,1.252e-16,1.232e-16,8.457e-17,0.001,-2.37,0
RightS118083,2.5494,5.2045,9.197e-17,1.712e-16,4.579e-16,0.001,-3.09,0
RightS118085,0.9463,7.9576,1.722e-18,2.369e-18,3.346e-18,-0.0,4.95,0
RightS118088,5.0516,7.4722,5.232e-18,6.228e-18,6.446e-18,0.001,4.31,0
RightS118089,2.6227,8.8489,2.258e-18,2.934e-18,3.479e-18,0.0,-4.08,0
RightS118090,1.7137,7.5489,1.015e-16,9.138e-17,5.506e-17,0.0,-3.86,0
RightS118091,7.3210,6.4091,2.225e-16,3.871e-16,8.636e-16,0.001,0.47,0
RightS118092,6.4356,6.2220,3.703e-18,4.607e-18,5.117e-18,0.0,-0.09,0
RightS118096,4.3278,9.6203,9.382e-19,1.305e-18,1.858e-18,-0.0,0.53,0
RightS118098,5.1718,8.5100,9.710e-18,1.175e-17,1.248e-17,0.002,-5.12,0
RightS118099,2.5560,5.9173,1.907e-20,4.053e-20,1.391e-19,0.0,1.0,0
RightS118100,5.1909,6.4888,4.145e-17,4.011e-17,2.822e-17,0.001,-5.63,0
RightS118101,-0.8701,7.6280,1.106e-20,2.568e-20,1.056e-19,-0.0,3.79,0
RightS118102,5.8418,11.0436,1.767e-18,2.475e-18,3.532e-18,0.0,0.55,0
RightS118104,5.1307,8.6799,3.680e-18,4.393e-18,4.509e-18,0.0,-4.55,0
RightS118105,0.5875,9.5971,2.573e-18,3.446e-18,4.542e-18,0.001,0.56,0
RightS118106,4.6377,8.6972,1.917e-20,3.865e-20,1.197e-19,0.0,0.59,0
RightS118107,3.2410,7.0957,2.982e-19,5.118e-19,1.159e-18,0.001,3.16,0
RightS118108,4.9305,8.6390,6.825e-18,8.141e-18,8.626e-18,0.0,-2.09,0
RightS118109,1.9160,8.2412,1.025e-18,1.491e-18,2.291e-18,0.001,3.85,0
RightS118111,3.7652,12.0054,1.298e-20,2.822e-20,1.027e-19,0.001,-4.49,0
RightS118113,4.8812,7.3423,6.353e-20,1.191e-19,3.076e-19,0.001,-4.13,0
RightS118114,3.8448,7.1191,1.799e-18,2.508e-18,3.477e-18,0.001,-3.82,0
RightS118115,5.2906,8.0600,8.751e-17,8.658e-17,6.189e-17,0.001,-2.0,0
RightS118116,5.4836,9.6649,1.539e-17,1.681e-17,1.438e-17,0.001,0.16,0
RightS118118,-0.1704,10.7203,2.639e-18,3.181e-18,3.258e-18,-0.0,1.45,0
RightS118119,6.0490,7.1792,5.076e-17,5.032e-17,3.527e-17,0.0,-0.72,0
RightS118120,0.5104,6.5933,3.249e-17,3.239e-17,2.316e-17,0.002,1.39,0
RightS118121,4.8857,7.8157,1.277e-20,3.074e-20,1.367e-19,0.0,-2.14,0
RightS118122,2.3516,5.5121,4.067e-18,4.995e-18,5.649e-18,0.001,-1.48,0
RightS118124,1.6618,12.4899,1.097e-18,1.575e-18,2.434e-18,0.0,0.53,0
RightS118125,4.3611,7.4474,5.630e-19,8.613e-19,1.548e-18,0.001,5.12,0
RightS118129,2.5031,10.8612,1.733e-20,3.594e-20,1.178e-19,0.0,-3.79,0
RightS118131,0.8048,6.5011,2.257e-20,4.287e-20,1.160e-19,-0.0,-2.24,0
RightS118132,3.7696,9.6978,1.032e-18,1.432e-18,1.972e-18,0.0,-3.19,0
RightS118133,1.2664,9.2356,4.470e-12,3.146e-12,1.139e-12,0.001,4.45,0
RightS118135,-0.8047,5.7936,1.388e-17,1.659e-17,1.665e-17,0.002,0.89,0
RightS118139,1.8247,11.9000,5.237e-18,6.635e-18,7.995e-18,0.001,-0.52,0
RightS118142,7.2204,8.4195,3.849e-18,4.504e-18,4.621e-18,0.0,4.28,0
RightS118143,2.5596,6.2224,3.654e-20,7.758e-20,2.710e-19,0.001,5.26,0
RightS118146,2.5435,8.9644,3.725e-20,7.021e-20,1.794e-19,0.0,6.13,0
RightS118147,-0.9391,10.0933,8.362e-18,9.344e-18,8.658e-18,0.001,6.22,0
RightS118148,4.4983,9.5403,1.613e-17,1.738e-17,1.463e-17,0.001,-2.7,0
RightS118151,0.9768,6.1557,1.317e-20,2.480e-20,6.920e-20,0.0,-2.2,0
RightS118153,2.7949,11.8857,1.400e-20,2.863e-20,8.985e-20,0.001,4.8,0
RightS118154,4.4595,7.2168,3.327e-20,6.545e-20,1.912e-19,0.001,-5.56,0
RightS118156,2.6623,10.6838,5.311e-12,4.324e-12,2.146e-12,-0.0,-4.6,1
RightS118157,6.0811,7.8979,6.593e-12,4.606e-12,1.586e-12,0.001,-5.58,0
RightS118158,2.7480,8.8906,3.143e-19,4.531e-19,7.246e-19,0.0,0.51,0
RightS118159,0.8760,11.5282,1.179e-19,2.073e-19,4.889e-19,0.001,1.94,0
RightS118160,1.1936,7.3067,1.764e-19,3.014e-19,6.561e-19,0.001,-1.67,0
RightS118161,3.1288,7.4568,1.422e-18,2.026e-18,3.081e-18,0.001,-0.2,0
RightS118162,5.5756,9.9608,7.465e-19,1.082e-18,1.668e-18,0.0,-2.65,0
RightS118163,2.4956,7.6992,3.133e-18,4.074e-18,4.915e-18,0.0,0.31,0
RightS118166,2.3379,11.2044,1.211e-18,1.643e-18,2.146e-18,0.0,-5.48,0
RightS118170,7.2554,7.4626,7.878e-17,7.721e-17,5.359e-17,0.001,-2.82,0
RightS118171,3.5124,4.9895,1.070e-20,2.084e-20,5.883e-20,0.001,-1.84,0
RightS118172,4.3633,7.1936,1.813e-19,3.111e-19,7.058e-19,0.001,-2.59,0
RightS118173,2.2339,12.1377,1.368e-18,1.856e-18,2.473e-18,0.001,-5.47,0
RightS118174,4.9660,10.1223,1.021e-16,9.627e-17,6.070e-17,0.001,0.35,0
RightS118175,0.8021,9.0035,3.473e-19,5.318e-19,9.178e-19,-0.0,-3.56,0
RightS118176,6.3834,11.6281,2.354e-20,4.913e-20,1.584e-19,0.001,-0.0,0
RightS118177,1.8306,8.5248,2.335e-18,2.808e-18,3.028e-18,0.0,2.12,0
RightS118179,3.5964,6.3350,4.368e-19,7.035e-19,1.345e-18,0.0,-4.43,0
RightS118180,3.5778,10.3269,1.338e-20,2.466e-20,6.357e-20,0.0,1.53,0
RightS118181,2.9943,12.0317,1.638e-20,3.525e-20,1.293e-19,0.0,0.03,0
RightS118182,-0.4089,8.3966,1.709e-19,2.882e-19,6.069e-19,0.001,-1.82,0
RightS118183,-0.5103,10.5181,2.021e-17,2.200e-17,1.857e-17,0.0,-2.93,0
RightS118184,1.5531,7.8250,4.241e-18,5.210e-18,5.569e-18,0.0,3.17,0
RightS118185,6.2453,10.9701,3.495e-16,6.127e-16,1.379e-15,0.001,2.71,0
RightS118187,1.3834,10.0926,2.653e-17,2.698e-17,2.020e-17,0.001,2.5,0
RightS118188,5.4995,6.5550,6.893e-20,1.307e-19,3.466e-19,0.001,1.34,0
RightS118189,3.0198,6.7249,5.354e-19,8.151e-19,1.421e-18,0.001,-2.23,0
RightS118191,5.2346,9.7481,2.514e-16,2.267e-16,1.336e-16,-0.0,1.24,0
RightS118192,3.6538,7.4106,4.866e-17,4.943e-17,3.714e-17,-0.0,-0.0,0
RightS118195,4.2588,6.6278,2.885e-19,4.555e-19,8.278e-19,0.0,-4.84,0
RightS118197,1.7617,11.9445,8.061e-12,5.755e-12,2.104e-12,0.001,2.92,0
RightS118198,5.3554,8.5714,8.291e-18,9.346e-18,8.583e-18,0.0,3.11,0
RightS118199,-0.7933,8.3671,1.223e-11,9.031e-12,3.577e-12,0.0,-2.78,0
RightS118200,1.6888,8.3577,2.503e-20,5.158e-20,1.700e-19,0.0,-1.18,0
RightS118203,5.2456,11.0876,3.254e-20,5.909e-20,1.503e-19,0.002,-4.06,0
RightS118206,5.4164,8.7353,3.169e-20,6.569e-20,2.181e-19,0.001,0.5,0
RightS118207,5.2557,8.1078,4.153e-17,4.342e-17,3.429e-17,0.001,-2.29,0
RightS118209,3.2016,5.2530,1.839e-20,3.888e-20,1.315e-19,0.001,0.11,0
RightS118210,0.9122,6.5081,1.869e-20,3.641e-20,1.091e-19,0.0,-3.59,0
RightS118211,8.2423,8.4443,3.236e-20,6.234e-20,1.747e-19,0.0,-5.77,0
RightS118212,5.6626,10.9739,1.759e-16,2.888e-16,5.779e-16,-0.0,-2.53,0
RightS118214,5.2459,6.9474,4.798e-19,7.303e-19,1.232e-18,-0.0,-0.79,0
RightS118216,1.7261,11.7875,2.977e-19,4.690e-19,8.823e-19,0.001,-3.54,0
RightS118218,5.3571,5.0663,1.655e-18,2.132e-18,2.551e-18,0.0,2.36,0
RightS118220,3.3882,8.0455,1.490e-17,1.627e-17,1.428e-17,0.001,-3.04,0
RightS118221,2.2918,8.7825,4.877e-20,8.969e-20,2.267e-19,0.001,2.45,0
RightS118222,-0.7860,9.3379,1.023e-17,1.206e-17,1.218e-17,0.001,0.78,0
RightS118223,4.2650,13.6633,4.231e-20,7.783e-20,1.912e-19,0.001,1.07,0
RightS118224,4.6582,5.5501,7.918e-18,8.582e-18,7.256e-18,0.0,4.58,0
RightS118226,1.4819,10.6449,6.577e-17,6.405e-17,4.363e-17,0.0,-0.45,0
RightS118227,0.1403,8.4254,1.912e-20,4.100e-20,1.437e-19,0.001,-4.32,0
RightS118229,4.9793,12.8693,1.672e-20,3.630e-20,1.259e-19,0.0,5.12,0
RightS118231,0.4944,9.7286,2.693e-17,4.302e-17,8.067e-17,0.001,3.24,0
RightS118234,2.0384,7.9378,2.809e-16,2.470e-16,1.363e-16,0.0,-3.81,0
RightS118235,5.2869,8.3064,4.582e-17,4.898e-17,4.093e-17,0.0,2.31,0
RightS118237,7.0908,12.8793,6.165e-18,7.487e-18,8.273e-18,0.0,-4.71,0
RightS118241,-0.7688,8.6750,3.723e-19,5.582e-19,9.399e-19,-0.001,-1.82,0
RightS118244,3.1168,7.0181,5.704e-18,6.978e-18,7.636e-18,-0.001,-0.55,0
RightS118250,4.1132,9.0971,4.946e-20,9.141e-20,2.289e-19,0.001,3.41,0
RightS118251,2.9366,10.4818,6.395e-18,7.565e-18,7.624e-18,0.001,-2.5,0
RightS118252,1.8583,9.1733,2.663e-19,3.860e-19,6.300e-19,0.001,-2.03,0
RightS118253,5.3827,7.5814,3.768e-17,3.991e-17,3.284e-17,0.001,-5.06,0
RightS118254,7.3934,8.5335,2.804e-20,5.838e-20,1.955e-19,0.0,2.38,0
RightS118255,3.9568,8.4369,3.417e-16,6.023e-16,1.417e-15,0.0,-3.65,0
RightS118256,1.8406,10.8626,3.476e-18,4.323e-18,4.963e-18,0.0,1.3,0
RightS118258,2.7717,10.7418,1.118e-19,1.929e-19,4.268e-19,0.001,2.66,0
RightS118260,3.7504,5.3431,3.072e-18,3.861e-18,4.353e-18,0.0,3.45,0
RightS118262,5.4731,11.4686,9.828e-19,1.365e-18,1.984e-18,-0.0,2.5,0
RightS118264,-0.0730,7.0755,4.802e-16,4.109e-16,2.142e-16,0.0,-0.82,0
RightS118265,2.2742,12.2059,2.462e-20,4.956e-20,1.504e-19,0.0,3.32,0
RightS118267,3.7688,7.0310,2.254e-20,4.155e-20,1.084e-19,-0.0,-3.49,0
RightS118269,4.6004,7.5308,2.239e-19,3.625e-19,7.043e-19,0.0,1.49,0
RightS118270,4.9159,8.6343,8.861e-20,1.591e-19,3.707e-19,0.001,-4.79,0
RightS118272,4.8594,11.1700,5.885e-19,8.723e-19,1.383e-18,0.001,-3.01,0
RightS118273,3.9721,5.3816,2.522e-17,2.852e-17,2.630e-17,0.0,0.66,0
RightS118274,3.9739,8.3902,5.093e-20,9.862e-20,2.689e-19,0.001,1.74,0
RightS118278,1.5063,5.5468,2.423e-17,2.490e-17,1.935e-17,0.001,0.72,0
RightS118281,-0.0667,9.0106,2.937e-20,6.040e-20,1.879e-19,0.001,3.31,0
RightS118282,4.1382,9.6312,2.538e-19,3.938e-19,7.211e-19,0.0,-4.42,0
RightS118284,5.5282,10.1545,1.251e-18,1.661e-18,2.085e-18,0.0,-3.03,0
RightS118285,2.5269,9.1791,1.269e-11,8.873e-12,3.145e-12,0.0,4.13,0
RightS118288,2.8485,11.9345,1.235e-11,9.158e-12,3.597e-12,0.0,2.15,0
RightS118289,5.6452,6.6516,6.780e-17,6.806e-17,4.990e-17,0.0,-2.3,0
RightS118290,2.6927,6.8288,1.816e-20,3.420e-20,9.360e-20,0.001,4.96,0
RightS118291,-0.0060,9.3442,2.259e-20,4.424e-20,1.277e-19,0.002,-3.98,0
RightS118298,3.4258,11.6853,1.242e-18,1.795e-18,2.831e-18,0.0,0.9,0
RightS118299,3.9176,7.6458,6.044e-20,1.116e-19,2.945e-19,0.001,-2.36,0
RightS118300,2.9424,7.2652,2.289e-17,2.439e-17,2.015e-17,0.001,2.61,0
RightS118302,-0.3306,8.3799,8.187e-17,7.782e-17,4.839e-17,0.001,4.97,0
RightS118303,2.9680,10.0972,2.368e-19,3.900e-19,7.630e-19,0.001,3.3,0
RightS118307,5.6352,4.8242,3.987e-18,4.965e-18,5.752e-18,0.001,4.38,0
RightS118308,8.0735,8.2345,1.102e-19,1.841e-19,3.781e-19,0.0,0.47,0
RightS118310,-1.1725,7.7419,8.575e-12,5.956e-12,2.153e-12,0.0,-2.57,0
RightS118311,6.0265,10.4467,4.518e-20,8.452e-20,2.235e-19,0.0,-1.17,0
RightS118315,2.1270,5.8300,5.942e-20,1.041e-19,2.386e-19,0.001,-1.9,0
RightS118316,3.2673,11.1530,8.429e-19,1.204e-18,1.824e-18,0.0,3.56,0
RightS118317,-1.7762,6.4542,1.561e-19,2.582e-19,5.510e-19,0.0,-2.75,0
RightS118319,6.2607,8.3313,2.080e-19,3.243e-19,6.035e-19,0.0,-1.68,0
RightS118320,5.1665,8.4734,1.508e-18,2.052e-18,2.806e-18,0.0,2.61,0
RightS118321,3.3721,6.3812,6.431e-20,1.158e-19,2.884e-19,0.001,-1.17,0
RightS118323,2.4031,8.6067,1.503e-20,3.022e-20,9.331e-20,0.0,0.26,0
RightS118326,4.6368,10.5887,2.129e-17,2.331e-17,2.065e-17,-0.001,5.42,0
RightS118328,2.8094,8.6319,1.532e-20,2.983e-20,8.518e-20,0.001,3.18,0
RightS118330,3.9486,11.9807,1.185e-20,2.603e-20,9.524e-20,0.0,2.51,0
RightS118333,3.8345,10.1792,2.519e-16,4.134e-16,8.471e-16,0.0,-4.49,0
RightS118334,1.2873,12.3183,2.334e-19,3.684e-19,6.830e-19,0.001,2.83,0
RightS118335,2.4346,8.6024,4.224e-16,5.727e-16,7.623e-16,0.0,-3.68,0
RightS118337,5.6511,10.5986,2.166e-20,4.430e-20,1.366e-19,0.0,2.4,0
RightS118339,1.8707,8.5172,4.046e-16,9.614e-16,4.167e-15,0.0,5.12,0
RightS118340,0.1601,8.5321,5.295e-19,7.922e-19,1.312e-18,0.001,5.51,0
RightS118341,1.7620,9.2229,8.633e-18,1.015e-17,1.008e-17,-0.0,4.18,0
RightS118343,2.8720,8.4704,1.072e-19,1.894e-19,4.278e-19,0.001,-1.3,0
RightS118344,1.1797,10.9832,2.523e-20,5.009e-20,1.570e-19,0.001,5.46,0
RightS118345,1.3319,8.6339,1.890e-20,3.999e-20,1.360e-19,0.002,4.95,0
RightS118347,5.4855,7.6903,3.965e-18,4.798e-18,5.415e-18,-0.0,3.2,0
RightS118349,3.7567,9.8701,5.978e-19,8.079e-19,1.103e-18,0.0,0.81,0
RightS118351,1.5201,8.4038,1.717e-19,2.885e-19,6.385e-19,0.001,-1.53,0
RightS118352,0.2548,8.0606,1.392e-18,1.842e-18,2.358e-18,0.001,-4.1,0
RightS118357,1.5029,7.0007,2.239e-18,3.128e-18,4.480e-18,0.0,3.04,0
RightS118358,4.2428,8.8537,8.210e-19,1.144e-18,1.691e-18,0.0,-3.46,0
RightS118359,4.5472,3.0679,1.287e-17,1.457e-17,1.350e-17,0.001,4.51,0
RightS118361,3.1576,8.1043,1.404e-15,1.140e-15,5.190e-16,-0.0,-1.54,0
RightS118363,3.5830,9.3052,4.391e-20,8.304e-20,2.268e-19,0.002,-1.47,0
RightS118364,2.7208,5.0821,2.061e-17,2.289e-17,1.944e-17,0.001,3.08,0
RightS118368,3.8860,5.7670,1.583e-16,1.405e-16,8.065e-17,0.001,-0.71,0
RightS118369,2.9906,7.4131,3.562e-16,5.279e-16,8.495e-16,0.0,0.6,0
RightS118370,3.4601,3.6537,4.885e-12,3.382e-12,1.208e-12,-0.0,3.01,0
