Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BackS002447,-38.6708,-0.3711,6.477e-20,8.177e-20,9.518e-20,0.0,91.79,0
BackS002449,-38.7407,-0.4215,1.163e-20,1.574e-20,2.220e-20,-0.0,89.46,0
BackS002450,-38.7305,-0.4138,1.299e-18,1.229e-18,7.767e-19,0.0,89.54,0
BackS002453,-38.7316,-0.4118,2.290e-20,2.916e-20,3.507e-20,-0.0,89.58,0
BackS002454,-38.6790,-0.3804,2.197e-19,2.354e-19,1.875e-19,0.0,91.6,0
BackS002456,-38.6691,-0.3810,4.573e-20,5.845e-20,6.875e-20,-0.0,91.67,0
BackS002457,-38.6682,-0.3844,4.762e-14,5.127e-14,4.433e-14,-0.0,91.7,0
BackS002458,-38.7356,-0.4197,2.516e-20,3.221e-20,3.825e-20,0.0,89.38,0
BackS002459,-38.7227,-0.4070,7.424e-15,4.903e-15,1.563e-15,0.0,89.87,0
BackS002461,-38.6680,-0.3793,2.557e-19,2.661e-19,2.111e-19,-0.0,91.74,0
BackS002463,-38.7189,-0.4083,8.398e-20,9.596e-20,9.002e-20,-0.0,89.56,0
BackS002464,-38.7282,-0.4138,1.318e-20,1.857e-20,2.608e-20,0.0,89.59,0
BackS002467,-38.6640,-0.3843,5.278e-14,3.925e-14,1.590e-14,-0.0,91.47,0
BackS002468,-38.7318,-0.4153,5.901e-20,7.123e-20,7.681e-20,0.0,89.58,0
BackS002471,-38.6685,-0.3663,1.067e-19,1.162e-19,1.020e-19,-0.0,91.81,0
BackS002472,-38.7390,-0.4316,5.421e-14,3.852e-14,1.428e-14,0.0,89.35,0
BackS002478,-38.7387,-0.4221,3.557e-19,3.496e-19,2.490e-19,0.0,89.28,0
BackS002479,-38.6519,-0.3686,3.607e-18,6.238e-18,1.370e-17,-0.001,91.85,0
BackS002481,-38.6524,-0.3712,3.934e-20,4.636e-20,4.715e-20,-0.0,91.86,0
BackS002482,-38.6754,-0.3808,8.331e-18,6.272e-18,2.678e-18,0.0,91.5,0
BackS002486,-38.6633,-0.3741,2.285e-20,3.045e-20,3.854e-20,-0.001,91.67,0
BackS002487,-38.6644,-0.3774,3.812e-19,7.409e-19,2.084e-18,-0.0,91.7,0
BackS002490,-38.7332,-0.4119,7.238e-20,8.638e-20,8.774e-20,-0.0,89.63,0
BackS002492,-38.6530,-0.3714,3.251e-20,4.134e-20,4.955e-20,0.0,91.7,0
BackS002493,-38.6561,-0.3753,2.171e-18,1.932e-18,1.104e-18,0.0,91.76,0
BackS002494,-38.7495,-0.4259,3.713e-20,4.628e-20,5.021e-20,0.0,89.53,0
BackS002495,-38.7498,-0.4163,2.117e-20,2.736e-20,3.378e-20,0.001,89.5,0
BackS002499,-38.7426,-0.4186,1.147e-19,1.269e-19,1.167e-19,-0.0,89.32,0
BackS002500,-38.6560,-0.3839,1.464e-18,1.392e-18,9.067e-19,0.001,91.44,0
BackS002502,-38.7319,-0.4109,7.539e-19,7.125e-19,4.540e-19,-0.0,89.49,0
BackS002503,-38.6633,-0.3748,1.312e-18,1.184e-18,6.699e-19,0.0,91.74,0
BackS002510,-38.7421,-0.4150,2.229e-17,1.764e-17,7.916e-18,0.0,89.63,1
BackS002511,-38.7462,-0.4187,5.988e-20,7.321e-20,8.186e-20,-0.0,89.39,0
BackS002514,-38.6594,-0.3682,1.527e-18,1.405e-18,8.254e-19,-0.0,91.9,0
BackS002515,-38.6497,-0.3695,4.299e-20,5.097e-20,5.393e-20,-0.0,91.77,0
BackS002516,-38.7600,-0.4201,4.721e-19,4.658e-19,3.287e-19,0.001,89.55,0
BackS002519,-38.7458,-0.4211,1.195e-18,1.720e-18,2.580e-18,0.0,89.38,0
BackS002520,-38.6663,-0.3705,6.458e-19,1.144e-18,2.573e-18,-0.0,91.64,0
BackS002521,-38.7424,-0.4127,1.629e-18,3.111e-18,8.860e-18,-0.001,89.53,0
BackS002523,-38.6613,-0.3750,9.180e-14,8.147e-14,4.692e-14,0.0,91.72,1
BackS002524,-38.7368,-0.4083,4.813e-19,4.812e-19,3.523e-19,-0.0,89.61,0
BackS002526,-38.6464,-0.3687,8.953e-20,9.767e-20,8.267e-20,0.0,91.69,0
BackS002527,-38.6495,-0.3628,4.593e-17,3.479e-17,1.412e-17,0.001,91.91,0
BackS002528,-38.6598,-0.3731,4.191e-18,3.534e-18,1.829e-18,0.0,91.7,0
BackS002531,-38.6434,-0.3760,5.182e-18,4.247e-18,2.070e-18,-0.0,91.62,0
BackS002532,-38.7543,-0.4176,3.727e-18,3.103e-18,1.514e-18,0.0,89.7,0
BackS002537,-38.6446,-0.3731,2.389e-18,2.102e-18,1.153e-18,0.001,91.74,0
BackS002539,-38.6446,-0.3711,8.120e-20,8.920e-20,7.660e-20,-0.0,91.72,0
BackS002542,-38.6534,-0.3554,6.056e-14,5.211e-14,2.791e-14,0.001,92.07,1
BackS002545,-38.7703,-0.4261,5.107e-20,6.024e-20,6.316e-20,0.0,89.57,0
BackS002546,-38.7676,-0.4359,1.155e-19,1.259e-19,1.083e-19,0.001,89.34,0
BackS002548,-38.7509,-0.4251,5.518e-19,5.807e-19,4.740e-19,0.001,89.43,0
BackS002549,-38.7639,-0.4325,4.466e-18,6.857e-18,1.219e-17,0.001,89.39,0
BackS002551,-38.6225,-0.3616,3.663e-20,4.426e-20,4.619e-20,-0.0,91.79,0
BackS002553,-38.7598,-0.4345,3.716e-18,3.207e-18,1.696e-18,0.0,89.51,0
BackS002554,-38.7685,-0.4348,9.567e-20,1.114e-19,1.074e-19,-0.0,89.34,0
BackS002555,-38.6455,-0.3625,7.528e-19,6.970e-19,4.359e-19,0.001,91.95,0
BackS002556,-38.6341,-0.3526,1.296e-20,1.778e-20,2.417e-20,0.001,92.04,0
BackS002557,-38.6388,-0.3637,5.230e-19,4.908e-19,3.117e-19,0.001,91.88,0
BackS002559,-38.6485,-0.3663,7.050e-20,8.178e-20,7.934e-20,0.0,91.79,0
BackS002560,-38.6344,-0.3668,1.687e-18,2.867e-18,6.185e-18,0.0,91.83,0
BackS002561,-38.7547,-0.4279,5.707e-19,9.370e-19,1.901e-18,0.0,89.42,0
BackS002565,-38.7679,-0.4187,1.356e-18,2.479e-18,6.165e-18,0.0,89.45,0
BackS002566,-38.7611,-0.4215,4.106e-18,3.450e-18,1.795e-18,0.0,89.57,0
BackS002568,-38.7669,-0.4403,8.346e-18,6.740e-18,3.081e-18,0.001,89.22,0
BackS002570,-38.7763,-0.4351,3.449e-18,5.555e-18,1.035e-17,0.0,89.42,0
BackS002573,-38.6216,-0.3591,8.107e-19,8.044e-19,5.701e-19,-0.001,92.01,0
BackS002576,-38.7596,-0.4386,3.068e-18,7.224e-18,3.131e-17,-0.0,89.26,0
BackS002577,-38.7774,-0.4326,1.288e-19,1.473e-19,1.415e-19,-0.0,89.24,0
BackS002578,-38.7603,-0.4276,1.291e-19,1.455e-19,1.296e-19,0.0,89.49,0
BackS002579,-38.7648,-0.4248,3.823e-18,3.282e-18,1.753e-18,0.001,89.4,0
BackS002580,-38.7859,-0.4451,1.174e-18,1.045e-18,5.858e-19,-0.0,89.26,0
BackS002581,-38.6310,-0.3689,1.228e-19,1.319e-19,1.087e-19,0.001,91.71,0
BackS002582,-38.6217,-0.3492,1.707e-19,1.832e-19,1.480e-19,-0.0,91.9,0
BackS002583,-38.7730,-0.4332,1.997e-18,3.769e-18,1.043e-17,-0.0,89.16,0
BackS002584,-38.6215,-0.3575,3.805e-19,4.000e-19,3.244e-19,0.0,91.75,0
BackS002586,-38.6181,-0.3587,4.454e-19,4.540e-19,3.331e-19,-0.0,91.96,0
BackS002590,-38.6211,-0.3478,4.121e-19,7.698e-19,2.069e-18,0.0,91.92,0
BackS002591,-38.6314,-0.3526,2.060e-20,2.529e-20,2.723e-20,0.001,91.8,0
BackS002592,-38.7646,-0.4313,4.690e-18,3.900e-18,1.845e-18,0.001,89.5,0
BackS002597,-38.6221,-0.3608,9.700e-14,7.240e-14,2.788e-14,0.0,91.92,0
BackS002602,-38.7816,-0.4367,1.204e-20,1.607e-20,2.059e-20,-0.0,89.31,0
BackS002603,-38.6183,-0.3562,6.493e-20,7.506e-20,7.158e-20,0.0,91.88,0
BackS002604,-38.7737,-0.4331,6.843e-20,7.572e-20,6.860e-20,-0.0,89.38,0
BackS002605,-38.6996,-0.3951,1.241e-15,8.361e-16,2.714e-16,-0.0,88.55,0
BackS002606,-38.6994,-0.3949,4.482e-16,3.132e-16,1.105e-16,0.001,92.91,0
BackS002607,-38.6993,-0.3952,3.995e-14,2.770e-14,9.990e-15,0.0,87.96,0
BackS002608,-38.6993,-0.3952,6.274e-16,4.113e-16,1.338e-16,-0.001,88.21,0
BackS002609,-38.6994,-0.3952,2.625e-17,1.974e-17,7.757e-18,0.001,87.75,0
BackS002610,-38.6992,-0.3953,1.582e-19,1.765e-19,1.582e-19,0.0,89.75,0
BackS002611,-38.6158,-0.3466,6.546e-17,4.954e-17,2.009e-17,0.0,91.98,0
BackS002612,-38.7813,-0.4415,3.441e-20,4.106e-20,4.214e-20,-0.0,89.41,0
BackS002613,-38.7891,-0.4409,1.174e-18,2.288e-18,6.685e-18,-0.001,89.41,0
BackS002614,-38.7823,-0.4311,4.212e-17,3.117e-17,1.212e-17,-0.0,89.38,0
BackS002615,-38.6088,-0.3560,1.335e-18,2.361e-18,5.560e-18,0.0,91.84,0
BackS002616,-38.6083,-0.3618,5.135e-14,3.565e-14,1.256e-14,0.0,91.74,0
BackS002617,-38.6041,-0.3646,3.256e-17,2.487e-17,1.053e-17,0.0,91.73,1
BackS002618,-38.6030,-0.3705,3.346e-18,2.955e-18,1.667e-18,0.001,91.71,0
BackS002619,-38.6015,-0.3727,3.381e-16,2.240e-16,7.446e-17,0.0,91.51,0
BackS002620,-38.8024,-0.4158,1.220e-17,1.007e-17,4.989e-18,0.0,89.71,0
BackS002621,-38.6005,-0.3822,3.546e-18,7.507e-18,2.530e-17,0.001,91.3,0
BackS002622,-38.8030,-0.4055,1.274e-16,9.350e-17,3.695e-17,-0.0,89.81,0
BackS002623,-38.8034,-0.4011,2.115e-16,1.497e-16,5.518e-17,0.0,89.83,0
BackS002624,-38.5931,-0.3933,1.382e-18,2.822e-18,8.566e-18,0.0,91.3,0
BackS002625,-38.5909,-0.3966,1.188e-19,1.283e-19,1.079e-19,-0.0,91.28,0
BackS002626,-38.8044,-0.3840,1.404e-19,1.666e-19,1.736e-19,-0.0,89.93,0
BackS002627,-38.5996,-0.4078,4.215e-17,3.166e-17,1.319e-17,0.001,91.23,0
BackS002628,-38.7953,-0.3705,1.635e-15,1.092e-15,3.446e-16,0.0,90.38,0
BackS002629,-38.7940,-0.3702,5.092e-18,4.206e-18,2.115e-18,-0.0,90.33,0
BackS002630,-38.7965,-0.3741,3.865e-17,3.023e-17,1.361e-17,-0.0,90.33,0
BackS002631,-38.7954,-0.3591,1.004e-18,1.933e-18,5.327e-18,0.001,90.6,0
BackS002633,-38.7887,-0.3436,3.380e-17,2.483e-17,9.784e-18,-0.001,90.62,0
BackS002634,-38.7881,-0.3494,1.034e-16,7.442e-17,2.750e-17,-0.0,90.7,0
BackS002635,-38.7863,-0.3446,7.414e-17,5.267e-17,1.960e-17,0.0,90.73,0
BackS002636,-38.7841,-0.3330,2.120e-16,1.485e-16,5.371e-17,0.001,90.9,0
BackS002638,-38.6248,-0.4637,4.782e-19,4.770e-19,3.494e-19,-0.0,90.26,0
BackS002639,-38.6258,-0.4671,1.226e-16,8.724e-17,3.142e-17,0.001,90.06,0
BackS002640,-38.6318,-0.4737,2.629e-16,1.850e-16,6.516e-17,-0.001,90.03,0
BackS002641,-38.7585,-0.3191,5.866e-14,4.115e-14,1.493e-14,0.0,91.13,0
BackS002642,-38.6456,-0.4764,9.796e-17,7.001e-17,2.516e-17,-0.001,89.97,0
BackS002643,-38.6479,-0.4846,2.180e-18,3.429e-18,6.469e-18,-0.0,89.76,0
BackS002644,-38.6568,-0.4829,6.467e-17,4.654e-17,1.813e-17,0.0,89.7,0
BackS002645,-38.6549,-0.4969,2.933e-16,2.012e-16,6.745e-17,0.0,89.62,0
BackS002646,-38.6663,-0.4930,1.741e-17,1.311e-17,5.418e-18,0.0,89.72,1
BackS002647,-38.6711,-0.4994,1.965e-18,2.947e-18,4.784e-18,-0.0,89.55,0
BackS002649,-38.7146,-0.2930,5.274e-17,3.955e-17,1.580e-17,0.0,91.62,0
BackS002650,-38.6942,-0.5024,1.957e-16,1.368e-16,4.709e-17,-0.0,89.55,0
BackS002651,-38.6978,-0.5054,1.046e-18,9.528e-19,5.690e-19,0.001,89.5,0
BackS002652,-38.7134,-0.4994,1.523e-17,1.133e-17,4.674e-18,-0.001,89.23,1
BackS002653,-38.7074,-0.5121,5.657e-18,4.718e-18,2.399e-18,-0.0,89.3,0
BackS002654,-38.7255,-0.5122,2.105e-16,1.442e-16,5.098e-17,0.001,89.1,0
BackS002655,-38.6704,-0.2780,4.887e-17,3.523e-17,1.337e-17,0.0,92.02,0
BackS002656,-38.6651,-0.2759,4.348e-18,3.615e-18,1.740e-18,-0.0,92.11,0
BackS002657,-38.7386,-0.5137,1.008e-17,7.805e-18,3.466e-18,-0.0,89.18,0
BackS002658,-38.6555,-0.2739,1.684e-17,1.312e-17,5.621e-18,-0.001,92.06,1
BackS002659,-38.7554,-0.5170,4.703e-14,3.290e-14,1.129e-14,-0.0,89.1,0
BackS002660,-38.6353,-0.2798,8.885e-20,1.072e-19,1.137e-19,0.001,92.18,0
BackS002661,-38.6259,-0.2806,1.828e-18,3.507e-18,9.918e-18,0.0,92.2,0
BackS002662,-38.7794,-0.5121,6.836e-18,5.599e-18,2.713e-18,-0.0,89.28,0
BackS002663,-38.7857,-0.5147,7.868e-18,6.463e-18,3.110e-18,0.001,89.0,0
BackS002664,-38.7982,-0.5120,3.590e-20,4.156e-20,4.084e-20,-0.0,88.93,0
BackS002665,-38.7917,-0.5092,7.650e-19,1.484e-18,4.326e-18,0.001,89.01,0
BackS002667,-38.5892,-0.2837,3.738e-17,2.692e-17,1.023e-17,0.0,92.13,0
BackS002668,-38.5813,-0.2916,1.018e-16,7.317e-17,2.850e-17,0.0,91.9,0
BackS002669,-38.8221,-0.5019,1.649e-16,1.165e-16,4.109e-17,0.0,89.08,0
BackS002670,-38.8280,-0.4964,3.664e-16,2.536e-16,8.850e-17,-0.0,88.93,0
BackS002671,-38.8378,-0.4963,8.643e-17,6.321e-17,2.420e-17,0.0,89.08,0
BackS002672,-38.8389,-0.4880,9.123e-18,7.658e-18,3.850e-18,0.0,89.12,0
BackS002673,-38.8439,-0.4838,5.230e-16,3.551e-16,1.189e-16,0.001,89.31,0
BackS002674,-38.5632,-0.3192,2.042e-18,1.881e-18,1.109e-18,-0.0,91.89,0
BackS002675,-38.8532,-0.4738,1.356e-17,1.093e-17,5.150e-18,0.0,89.25,0
BackS002677,-38.5396,-0.3272,3.074e-17,2.389e-17,1.021e-17,0.0,91.83,1
BackS002678,-38.8453,-0.4464,1.332e-17,1.044e-17,4.650e-18,-0.0,89.35,1
BackS002679,-38.8639,-0.4480,2.601e-18,2.225e-18,1.208e-18,0.0,89.39,0
BackS002680,-38.5359,-0.3486,4.734e-17,3.551e-17,1.399e-17,-0.001,91.74,0
BackS002681,-38.5499,-0.3628,2.980e-16,2.098e-16,7.753e-17,0.0,91.64,0
BackS002682,-38.8569,-0.4261,1.137e-18,1.031e-18,6.220e-19,0.001,89.57,0
BackS002683,-38.8584,-0.4215,8.930e-18,7.220e-18,3.430e-18,-0.0,89.71,0
BackS002684,-38.8570,-0.4104,6.201e-18,9.788e-18,1.789e-17,-0.0,89.73,0
BackS002685,-38.5435,-0.3870,2.227e-17,1.726e-17,7.563e-18,0.0,91.25,1
BackS002686,-38.5405,-0.3927,1.431e-16,1.058e-16,4.081e-17,-0.001,91.25,0
BackS002687,-38.8588,-0.3917,1.792e-18,3.592e-18,1.100e-17,-0.001,89.97,0
BackS002688,-38.8619,-0.3880,4.832e-14,3.374e-14,1.172e-14,0.0,89.95,0
BackS002689,-38.8465,-0.3793,3.821e-17,2.728e-17,9.900e-18,0.0,90.3,0
BackS002690,-38.8497,-0.3738,4.663e-16,3.187e-16,1.101e-16,-0.0,90.29,0
BackS002691,-38.5421,-0.4208,6.528e-18,5.311e-18,2.567e-18,-0.001,91.0,0
BackS002692,-38.8495,-0.3522,7.001e-18,5.777e-18,2.916e-18,-0.0,90.35,0
BackS002693,-38.5533,-0.4445,2.834e-16,1.950e-16,6.594e-17,-0.0,90.86,0
BackS002695,-38.8309,-0.3353,9.916e-17,7.193e-17,2.713e-17,-0.001,90.71,0
BackS002696,-38.5681,-0.4621,1.491e-16,1.048e-16,3.777e-17,0.001,90.53,0
BackS002697,-38.5741,-0.4606,1.714e-17,1.393e-17,6.550e-18,0.001,90.58,0
BackS002698,-38.8267,-0.3057,1.661e-13,1.301e-13,5.720e-14,0.001,91.0,1
BackS002699,-38.8150,-0.3076,2.916e-18,5.700e-18,1.661e-17,0.0,90.96,0
BackS002700,-38.5930,-0.4895,3.133e-17,2.301e-17,8.792e-18,0.0,90.01,0
BackS002701,-38.8088,-0.2869,1.276e-16,8.896e-17,3.204e-17,-0.0,91.1,0
BackS002702,-38.8020,-0.2807,2.705e-18,4.602e-18,9.567e-18,0.0,91.09,0
BackS002703,-38.7871,-0.2795,1.013e-16,7.177e-17,2.624e-17,-0.0,91.24,0
BackS002704,-38.7828,-0.2754,1.684e-18,1.581e-18,9.846e-19,-0.001,91.43,0
BackS002705,-38.7704,-0.2759,1.006e-18,1.711e-18,3.808e-18,0.001,91.4,0
BackS002706,-38.6332,-0.5245,4.587e-17,3.494e-17,1.481e-17,-0.0,89.61,1
BackS002707,-38.6491,-0.5201,5.355e-17,4.003e-17,1.621e-17,-0.0,89.74,0
BackS002708,-38.7478,-0.2575,3.225e-18,5.265e-18,1.070e-17,-0.001,91.7,0
BackS002709,-38.6566,-0.5432,2.077e-16,1.431e-16,4.984e-17,0.0,89.33,0
BackS002710,-38.6669,-0.5399,9.266e-17,6.803e-17,2.611e-17,-0.001,89.56,0
BackS002711,-38.6768,-0.5432,8.321e-18,6.741e-18,3.335e-18,0.0,89.35,0
BackS002712,-38.6911,-0.5410,7.437e-17,5.449e-17,2.069e-17,0.001,89.38,0
BackS002713,-38.6984,-0.5439,1.442e-17,1.150e-17,5.180e-18,-0.0,89.23,1
BackS002714,-38.6895,-0.2360,1.092e-13,8.346e-14,3.542e-14,-0.0,91.91,1
BackS002715,-38.7141,-0.5518,1.191e-17,9.196e-18,4.035e-18,-0.001,89.22,1
BackS002716,-38.6800,-0.2285,4.629e-17,3.459e-17,1.431e-17,0.0,91.95,0
BackS002717,-38.6682,-0.2262,5.872e-17,4.264e-17,1.611e-17,-0.0,92.1,0
BackS002719,-38.6372,-0.2331,1.390e-17,1.098e-17,4.935e-18,-0.0,92.36,1
BackS002720,-38.7656,-0.5501,1.170e-16,8.276e-17,2.967e-17,-0.0,89.0,0
BackS002721,-38.7747,-0.5537,5.009e-14,3.936e-14,1.825e-14,0.0,88.94,1
BackS002722,-38.6219,-0.2409,1.271e-16,9.045e-17,3.243e-17,0.001,92.28,0
BackS002723,-38.7828,-0.5521,1.650e-18,3.308e-18,9.933e-18,-0.0,88.83,0
BackS002724,-38.5975,-0.2419,1.333e-19,1.420e-19,1.205e-19,-0.001,92.26,0
BackS002725,-38.5872,-0.2391,3.648e-16,2.502e-16,8.466e-17,-0.0,92.28,0
BackS002726,-38.8043,-0.5490,7.575e-19,1.313e-18,3.073e-18,-0.001,89.16,0
BackS002727,-38.5757,-0.2437,5.363e-17,3.920e-17,1.550e-17,0.001,92.23,0
BackS002728,-38.5692,-0.2480,2.510e-19,2.663e-19,2.181e-19,-0.001,92.08,0
BackS002729,-38.8315,-0.5392,4.540e-16,3.070e-16,1.065e-16,-0.0,89.04,0
BackS002730,-38.8488,-0.5358,2.209e-18,4.016e-18,1.016e-17,0.0,89.04,0
BackS002731,-38.5485,-0.2652,5.583e-17,3.896e-17,1.386e-17,-0.0,92.19,0
BackS002732,-38.5346,-0.2727,8.565e-14,6.235e-14,2.411e-14,-0.0,92.1,0
BackS002733,-38.8742,-0.5217,1.360e-18,1.297e-18,8.342e-19,0.001,89.01,0
BackS002734,-38.8696,-0.5112,4.434e-18,8.538e-18,2.402e-17,-0.0,89.25,0
BackS002735,-38.8755,-0.5054,2.612e-20,3.467e-20,4.364e-20,-0.001,88.89,0
BackS002736,-38.8936,-0.5074,5.602e-18,4.375e-18,1.911e-18,-0.0,89.13,0
BackS002737,-38.4992,-0.2908,1.051e-17,8.502e-18,4.023e-18,-0.001,91.97,0
BackS002739,-38.8937,-0.4809,1.501e-18,1.366e-18,7.929e-19,-0.001,89.38,0
BackS002740,-38.4854,-0.3118,6.888e-17,4.956e-17,1.923e-17,-0.0,91.83,0
BackS002741,-38.4901,-0.3244,6.810e-17,4.808e-17,1.766e-17,0.001,91.52,0
BackS002742,-38.9067,-0.4578,1.364e-18,1.223e-18,7.110e-19,0.0,89.6,0
BackS002743,-38.9030,-0.4458,7.448e-14,5.246e-14,1.933e-14,-0.0,89.74,0
BackS002744,-38.4953,-0.3492,4.632e-17,3.309e-17,1.247e-17,-0.001,91.77,0
BackS002745,-38.9068,-0.4306,9.490e-19,9.126e-19,6.004e-19,-0.0,89.87,0
BackS002746,-38.5059,-0.3711,7.925e-19,7.209e-19,4.249e-19,0.0,91.71,0
BackS002747,-38.9068,-0.4135,2.856e-19,3.124e-19,2.678e-19,0.0,89.79,0
BackS002748,-38.4890,-0.3893,2.182e-18,1.832e-18,9.282e-19,-0.0,91.18,0
BackS002749,-38.4970,-0.3977,2.992e-19,3.015e-19,2.185e-19,-0.0,91.21,0
BackS002750,-38.5041,-0.4125,3.491e-16,2.366e-16,7.742e-17,0.0,91.22,0
BackS002751,-38.5028,-0.4172,1.770e-18,1.521e-18,8.250e-19,0.001,91.18,0
BackS002752,-38.5057,-0.4255,1.112e-16,8.074e-17,3.101e-17,0.0,91.19,0
BackS002753,-38.5107,-0.4269,9.505e-19,8.718e-19,5.226e-19,0.001,91.08,0
BackS002754,-38.8914,-0.3461,6.591e-17,4.828e-17,1.867e-17,0.0,90.36,0
BackS002755,-38.8763,-0.3346,1.051e-16,7.494e-17,2.803e-17,0.0,90.56,0
BackS002757,-38.8666,-0.3206,2.532e-20,3.323e-20,4.199e-20,-0.0,90.57,0
BackS002758,-38.8682,-0.3077,2.882e-18,4.589e-18,8.574e-18,0.0,90.68,0
BackS002759,-38.8535,-0.3110,2.254e-19,2.511e-19,2.277e-19,0.001,90.75,0
BackS002760,-38.5498,-0.4996,5.305e-17,3.907e-17,1.506e-17,0.0,90.37,0
BackS002761,-38.8411,-0.2863,1.389e-18,1.270e-18,7.731e-19,-0.0,91.02,0
BackS002762,-38.8338,-0.2845,9.961e-18,2.523e-17,1.272e-16,0.0,91.13,0
BackS002763,-38.5701,-0.5107,1.257e-18,1.215e-18,7.978e-19,0.001,90.19,0
BackS002764,-38.5786,-0.5293,2.640e-15,1.739e-15,5.439e-16,0.0,90.03,0
BackS002765,-38.5850,-0.5316,6.935e-18,5.741e-18,2.809e-18,0.0,89.94,0
BackS002766,-38.5967,-0.5429,3.638e-17,2.686e-17,1.075e-17,-0.0,90.04,0
BackS002767,-38.6071,-0.5473,1.162e-17,9.537e-18,4.486e-18,0.001,89.78,0
BackS002768,-38.7799,-0.2406,3.889e-18,3.313e-18,1.744e-18,0.0,91.61,0
BackS002769,-38.7726,-0.4244,2.102e-16,1.562e-16,6.138e-17,-0.0,89.42,0
BackS002770,-38.7978,-0.4315,2.304e-19,2.487e-19,2.154e-19,0.0,89.47,0
BackS002771,-38.7845,-0.4242,1.136e-13,9.168e-14,4.109e-14,0.0,89.57,1
BackS002772,-38.6088,-0.3658,1.008e-17,1.868e-17,5.027e-17,0.001,91.67,0
BackS002773,-38.7942,-0.4212,7.796e-17,5.594e-17,2.074e-17,-0.0,89.63,0
BackS002775,-38.5926,-0.3678,4.781e-20,5.741e-20,6.292e-20,-0.0,91.59,0
BackS002776,-38.7941,-0.4139,1.146e-18,1.992e-18,4.485e-18,0.0,89.63,0
BackS002777,-38.7881,-0.4081,1.195e-19,1.355e-19,1.297e-19,0.001,89.88,0
BackS002778,-38.6072,-0.3853,2.386e-18,2.226e-18,1.375e-18,-0.001,91.6,0
BackS002780,-38.6039,-0.3922,1.773e-18,3.472e-18,1.049e-17,0.0,91.21,0
BackS002782,-38.7950,-0.3928,8.488e-19,8.134e-19,5.429e-19,0.0,90.0,0
BackS002784,-38.6071,-0.4081,3.682e-18,8.034e-18,3.076e-17,-0.0,90.98,0
BackS002785,-38.5944,-0.4034,1.391e-17,1.142e-17,5.580e-18,-0.0,91.08,0
BackS002786,-38.6174,-0.4115,6.179e-18,5.192e-18,2.608e-18,-0.001,90.87,0
BackS002787,-38.8095,-0.3762,1.452e-17,1.142e-17,5.170e-18,-0.001,90.27,1
BackS002788,-38.6133,-0.4100,4.423e-17,3.422e-17,1.473e-17,-0.001,91.05,0
BackS002791,-38.6045,-0.4317,2.248e-17,1.757e-17,7.832e-18,-0.0,90.57,1
BackS002793,-38.6193,-0.4377,2.267e-18,3.168e-18,4.473e-18,-0.0,90.56,0
BackS002794,-38.7806,-0.3478,7.341e-19,6.990e-19,4.626e-19,0.001,90.71,0
BackS002795,-38.6143,-0.4459,5.042e-19,4.977e-19,3.494e-19,-0.0,90.42,0
BackS002797,-38.7773,-0.3437,4.181e-17,2.992e-17,1.153e-17,-0.0,90.86,0
BackS002799,-38.6250,-0.4533,3.341e-18,2.918e-18,1.615e-18,0.001,90.3,0
BackS002801,-38.7664,-0.3325,4.284e-19,4.351e-19,3.250e-19,0.001,91.17,0
BackS002802,-38.7667,-0.3197,1.040e-17,8.145e-18,3.635e-18,0.0,91.32,0
BackS002803,-38.6360,-0.4700,7.185e-18,5.829e-18,2.748e-18,0.0,90.01,0
BackS002804,-38.6475,-0.4727,3.451e-19,3.481e-19,2.554e-19,-0.001,89.87,0
BackS002805,-38.6429,-0.4819,5.284e-20,5.981e-20,5.642e-20,-0.0,89.76,0
BackS002806,-38.6513,-0.4727,2.028e-20,2.740e-20,3.602e-20,-0.001,89.91,0
BackS002807,-38.6570,-0.4700,6.140e-19,6.068e-19,4.460e-19,0.0,89.85,0
BackS002808,-38.7398,-0.3118,6.626e-17,4.809e-17,1.866e-17,0.0,91.47,0
BackS002810,-38.6621,-0.4915,1.295e-19,1.423e-19,1.225e-19,0.0,89.69,0
BackS002811,-38.6677,-0.4950,5.220e-19,5.092e-19,3.589e-19,0.0,89.69,0
BackS002812,-38.7229,-0.3025,1.472e-18,1.332e-18,7.758e-19,-0.001,91.55,0
BackS002813,-38.6757,-0.5096,6.076e-17,4.502e-17,1.825e-17,0.0,89.6,0
BackS002815,-38.6933,-0.4905,3.619e-20,4.439e-20,4.826e-20,-0.0,89.34,0
BackS002816,-38.7123,-0.2803,9.671e-19,1.714e-18,3.950e-18,-0.0,91.77,0
BackS002818,-38.7019,-0.5041,2.309e-14,1.604e-14,5.569e-15,0.0,89.14,0
BackS002820,-38.6905,-0.2839,1.711e-18,3.375e-18,9.928e-18,0.001,91.86,0
BackS002822,-38.6680,-0.2889,2.725e-18,4.618e-18,9.936e-18,-0.0,91.87,0
BackS002824,-38.7288,-0.5154,9.527e-18,1.900e-17,5.677e-17,0.0,89.18,0
BackS002825,-38.6691,-0.2766,5.817e-19,9.473e-19,1.792e-18,0.0,92.11,0
BackS002826,-38.7454,-0.5063,6.384e-20,7.609e-20,7.922e-20,0.001,89.15,0
BackS002828,-38.7552,-0.5117,4.299e-18,9.592e-18,3.722e-17,-0.0,89.02,0
