Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS073735,29.7328,-23.6753,2.226e-16,1.596e-16,5.873e-17,-0.001,4.77,0
BottomS073736,29.7328,-23.6752,6.963e-20,8.557e-20,9.742e-20,-0.0,10.44,0
BottomS073737,29.7330,-23.6753,9.326e-19,8.668e-19,5.397e-19,-0.0,2.6,0
BottomS073738,29.7327,-23.6753,3.419e-18,3.120e-18,1.802e-18,0.0,10.23,0
BottomS073739,29.7330,-23.6752,1.388e-18,2.413e-18,5.327e-18,0.0,5.89,0
BottomS073740,29.7331,-23.6751,8.536e-16,5.839e-16,1.974e-16,0.001,6.49,0
BottomS073741,29.7328,-23.6752,2.824e-18,2.353e-18,1.189e-18,0.0,9.61,0
BottomS073742,29.7328,-23.6753,1.085e-18,1.977e-18,4.948e-18,-0.0,6.25,0
BottomS073743,29.7329,-23.6753,1.020e-13,7.443e-14,2.808e-14,0.001,4.0,0
BottomS073744,29.6919,-23.6830,1.394e-18,1.227e-18,6.926e-19,-0.0,5.28,0
BottomS073745,29.7763,-23.6621,5.076e-14,3.894e-14,1.690e-14,-0.001,5.07,1
BottomS073746,29.6882,-23.6879,2.586e-18,2.193e-18,1.170e-18,-0.0,5.21,0
BottomS073747,29.6934,-23.6899,1.173e-18,1.039e-18,6.023e-19,0.0,5.12,0
BottomS073748,29.7729,-23.6584,3.313e-18,2.733e-18,1.324e-18,-0.0,5.21,0
BottomS073749,29.7736,-23.6550,3.126e-17,2.477e-17,1.079e-17,0.0,5.27,1
BottomS073750,29.7704,-23.6534,1.734e-16,1.269e-16,4.771e-17,0.001,5.29,0
BottomS073751,29.6961,-23.7001,1.262e-16,8.938e-17,3.311e-17,0.001,5.1,0
BottomS073752,29.7721,-23.6462,2.627e-16,1.862e-16,6.730e-17,-0.001,5.38,0
BottomS073753,29.7663,-23.6456,2.295e-18,3.920e-18,8.154e-18,-0.0,5.42,0
BottomS073754,29.6973,-23.7064,1.444e-17,1.109e-17,4.886e-18,0.001,4.98,0
BottomS073755,29.7619,-23.6427,3.497e-16,2.309e-16,7.183e-17,-0.001,5.54,0
BottomS073757,29.7048,-23.7163,2.439e-18,2.089e-18,1.130e-18,0.0,4.81,0
BottomS073758,29.7600,-23.6319,1.805e-16,1.256e-16,4.433e-17,0.001,5.5,0
BottomS073759,29.7056,-23.7193,1.158e-18,1.924e-18,3.923e-18,0.001,4.79,0
BottomS073760,29.7114,-23.7222,2.620e-17,1.966e-17,8.041e-18,-0.0,4.7,1
BottomS073761,29.7132,-23.7248,9.245e-17,6.479e-17,2.351e-17,0.0,4.64,0
BottomS073762,29.7127,-23.7296,1.172e-13,8.513e-14,3.390e-14,0.0,4.59,0
BottomS073763,29.7482,-23.6180,1.499e-14,1.805e-14,1.810e-14,0.0,5.86,0
BottomS073764,29.7177,-23.7331,2.077e-17,1.599e-17,6.891e-18,0.0,4.51,1
BottomS073765,29.7182,-23.7383,7.326e-18,5.748e-18,2.518e-18,-0.0,4.53,0
BottomS073766,29.7201,-23.7334,3.471e-17,2.548e-17,1.003e-17,-0.0,4.52,0
BottomS073767,29.7432,-23.6125,2.677e-17,2.027e-17,8.597e-18,-0.001,5.99,1
BottomS073768,29.7466,-23.6090,1.794e-16,1.286e-16,4.872e-17,-0.0,5.98,0
BottomS073769,29.7245,-23.7435,1.085e-17,8.638e-18,3.762e-18,0.001,4.38,1
BottomS073770,29.7247,-23.7449,1.901e-16,1.372e-16,5.232e-17,0.0,4.35,0
BottomS073771,29.7377,-23.5972,1.703e-17,1.352e-17,6.022e-18,0.001,6.05,1
BottomS073772,29.7364,-23.5935,2.961e-17,2.215e-17,9.252e-18,0.001,6.1,1
BottomS073773,29.7371,-23.7582,2.929e-17,2.235e-17,9.358e-18,-0.001,4.1,1
BottomS073774,29.7241,-23.5890,3.623e-16,2.457e-16,8.252e-17,-0.0,6.28,0
BottomS073775,29.7424,-23.7657,1.333e-18,2.359e-18,5.625e-18,-0.0,4.0,0
BottomS073776,29.7234,-23.5809,9.566e-17,7.022e-17,2.653e-17,0.001,6.36,0
BottomS073777,29.7406,-23.7650,1.037e-16,7.301e-17,2.616e-17,0.001,4.09,0
BottomS073778,29.7233,-23.5841,8.502e-17,6.181e-17,2.375e-17,0.0,6.43,0
BottomS073779,29.7141,-23.5725,3.441e-17,2.691e-17,1.205e-17,0.0,6.55,1
BottomS073780,29.7495,-23.7763,7.647e-17,5.500e-17,2.036e-17,-0.0,3.94,0
BottomS073781,29.7071,-23.5639,1.055e-13,8.272e-14,3.578e-14,0.0,6.61,1
BottomS073783,29.7614,-23.7848,9.473e-17,6.683e-17,2.422e-17,-0.001,3.78,0
BottomS073784,29.7633,-23.7909,9.372e-20,1.041e-19,9.378e-20,-0.0,3.73,0
BottomS073785,29.6995,-23.5540,1.423e-17,1.140e-17,5.070e-18,-0.0,6.76,1
BottomS073786,29.7697,-23.8014,5.791e-18,4.922e-18,2.554e-18,-0.0,3.7,0
BottomS073787,29.6936,-23.5504,1.041e-15,7.164e-16,2.388e-16,0.0,6.74,0
BottomS073788,29.7725,-23.7975,1.246e-16,8.980e-17,3.302e-17,0.0,3.54,0
BottomS073789,29.7803,-23.8078,4.855e-19,4.631e-19,3.004e-19,-0.0,3.51,0
BottomS073790,29.7789,-23.8030,4.639e-17,3.320e-17,1.232e-17,0.0,3.55,0
BottomS073791,29.7857,-23.8144,5.898e-18,4.857e-18,2.329e-18,0.0,3.4,0
BottomS073792,29.6781,-23.5394,8.161e-17,6.072e-17,2.449e-17,0.001,6.92,0
BottomS073793,29.6762,-23.5348,6.650e-17,4.874e-17,1.944e-17,-0.0,7.0,0
BottomS073794,29.7912,-23.8200,3.309e-17,2.590e-17,1.151e-17,-0.0,3.36,1
BottomS073795,29.7919,-23.8147,5.881e-18,4.910e-18,2.520e-18,0.001,3.37,0
BottomS073796,29.6668,-23.5307,9.857e-18,8.173e-18,3.939e-18,0.001,7.08,0
BottomS073797,29.7910,-23.8090,9.284e-19,8.832e-19,5.648e-19,0.001,3.37,0
BottomS073798,29.8115,-23.8365,1.159e-16,8.189e-17,3.061e-17,0.0,3.3,0
BottomS073799,29.8143,-23.8398,8.735e-17,6.409e-17,2.538e-17,0.0,3.27,0
BottomS073800,29.8074,-23.8233,3.622e-17,2.687e-17,1.059e-17,-0.0,3.24,0
BottomS073801,29.6525,-23.5228,4.185e-17,3.014e-17,1.141e-17,0.001,7.13,0
BottomS073802,29.8200,-23.8397,9.751e-17,7.075e-17,2.625e-17,0.0,3.25,0
BottomS073803,29.6462,-23.5179,6.544e-18,5.250e-18,2.499e-18,0.0,7.17,0
BottomS073804,29.8215,-23.8307,3.450e-17,2.546e-17,1.001e-17,-0.0,3.2,0
BottomS073806,29.8306,-23.8400,8.427e-17,6.129e-17,2.385e-17,0.0,3.16,0
BottomS073807,29.8289,-23.8319,1.317e-17,1.017e-17,4.353e-18,0.0,3.16,1
BottomS073808,29.8406,-23.8448,3.084e-17,2.251e-17,8.628e-18,0.0,3.16,0
BottomS073809,29.8476,-23.8552,2.141e-16,1.454e-16,4.954e-17,0.0,3.17,0
BottomS073810,29.8399,-23.8360,1.309e-17,1.062e-17,4.999e-18,-0.0,3.23,0
BottomS073811,29.8379,-23.8294,8.927e-17,6.575e-17,2.573e-17,-0.001,3.19,0
BottomS073812,29.6114,-23.5029,7.975e-18,6.405e-18,3.020e-18,-0.0,7.3,0
BottomS073813,29.8511,-23.8388,9.065e-19,1.557e-18,3.377e-18,-0.001,3.16,0
BottomS073814,29.8401,-23.8227,7.795e-14,6.988e-14,3.951e-14,0.001,3.22,1
BottomS073815,29.6141,-23.5196,1.431e-16,1.065e-16,4.344e-17,-0.001,7.15,0
BottomS073817,29.6141,-23.5234,9.589e-17,7.133e-17,2.867e-17,0.001,7.18,0
BottomS073818,29.6052,-23.5171,4.658e-17,3.383e-17,1.262e-17,-0.001,7.07,0
BottomS073819,29.6066,-23.5216,4.601e-18,4.289e-18,2.649e-18,0.0,7.07,0
BottomS073820,29.8632,-23.8268,1.916e-17,1.478e-17,6.615e-18,-0.0,3.38,1
BottomS073821,29.8507,-23.8069,1.555e-18,1.424e-18,8.558e-19,-0.0,3.42,0
BottomS073822,29.7008,-23.7102,5.237e-17,3.877e-17,1.536e-17,0.0,4.83,0
BottomS073823,29.7125,-23.7042,2.451e-18,2.075e-18,1.089e-18,-0.0,4.8,0
BottomS073824,29.7117,-23.7085,4.770e-19,4.785e-19,3.564e-19,0.001,4.79,0
BottomS073825,29.7593,-23.6350,1.669e-18,1.493e-18,8.869e-19,0.0,5.66,0
BottomS073826,29.7518,-23.6334,8.470e-14,6.097e-14,2.288e-14,0.001,5.61,0
BottomS073827,29.7138,-23.7188,6.409e-19,1.212e-18,3.199e-18,-0.001,4.75,0
BottomS073828,29.7048,-23.7198,4.766e-18,4.023e-18,2.087e-18,-0.0,4.77,0
BottomS073831,29.7529,-23.6207,1.050e-19,1.132e-19,9.726e-20,-0.0,5.74,0
BottomS073832,29.7441,-23.6211,6.216e-17,4.501e-17,1.714e-17,0.0,5.93,0
BottomS073833,29.7531,-23.6159,5.050e-14,3.571e-14,1.240e-14,0.0,5.87,0
BottomS073834,29.7456,-23.6113,1.463e-18,1.331e-18,7.921e-19,-0.001,5.84,0
BottomS073837,29.7243,-23.7435,5.888e-19,6.192e-19,5.022e-19,-0.0,4.4,0
BottomS073839,29.7312,-23.7407,7.298e-20,8.101e-20,7.341e-20,0.0,4.32,0
BottomS073840,29.7314,-23.6022,7.997e-19,1.479e-18,3.857e-18,-0.0,6.23,0
BottomS073842,29.7292,-23.5991,3.048e-18,2.592e-18,1.365e-18,0.001,6.2,0
BottomS073843,29.7319,-23.7580,9.080e-20,1.019e-19,9.102e-20,0.001,4.21,0
BottomS073845,29.7474,-23.7562,9.211e-20,9.722e-20,7.858e-20,-0.0,3.98,0
BottomS073846,29.7235,-23.5823,1.974e-19,2.005e-19,1.505e-19,-0.0,6.4,0
BottomS073847,29.7469,-23.7718,8.909e-18,7.006e-18,3.196e-18,-0.0,3.95,0
BottomS073848,29.7483,-23.7674,1.358e-17,3.719e-17,2.186e-16,0.001,3.97,0
BottomS073849,29.7420,-23.7666,8.512e-19,7.991e-19,4.967e-19,0.0,4.0,0
BottomS073851,29.7544,-23.7766,1.343e-18,2.408e-18,5.897e-18,0.001,3.78,0
BottomS073852,29.7105,-23.5688,1.580e-19,1.766e-19,1.580e-19,0.001,6.53,0
BottomS073853,29.7617,-23.7840,2.858e-18,2.399e-18,1.227e-18,-0.0,3.74,0
BottomS073854,29.7653,-23.7884,2.662e-19,2.765e-19,2.168e-19,-0.0,3.69,0
BottomS073855,29.7601,-23.7977,2.878e-20,3.512e-20,3.939e-20,0.0,3.7,0
BottomS073856,29.6941,-23.5506,5.339e-19,8.898e-19,1.884e-18,-0.0,6.86,0
BottomS073857,29.7698,-23.7957,4.850e-17,3.502e-17,1.370e-17,0.0,3.62,1
BottomS073858,29.7744,-23.8010,4.176e-19,4.125e-19,2.903e-19,0.0,3.63,0
BottomS073859,29.7761,-23.7981,3.710e-20,4.621e-20,5.175e-20,0.0,3.58,0
BottomS073860,29.7756,-23.8058,8.929e-20,9.724e-20,8.272e-20,-0.0,3.51,0
BottomS073861,29.6790,-23.5376,6.993e-19,7.020e-19,4.981e-19,0.001,6.94,0
BottomS073862,29.7781,-23.8038,1.383e-20,1.949e-20,2.770e-20,0.0,3.53,0
BottomS073863,29.6743,-23.5348,2.673e-14,1.838e-14,6.071e-15,-0.0,7.05,0
BottomS073865,29.7961,-23.8164,1.300e-17,1.046e-17,4.824e-18,0.001,3.35,0
BottomS073867,29.6681,-23.5422,5.539e-18,4.454e-18,2.054e-18,0.0,7.02,0
BottomS073868,29.6681,-23.5339,1.153e-18,2.256e-18,6.558e-18,-0.0,7.09,0
BottomS073870,29.7996,-23.8060,9.733e-18,7.673e-18,3.590e-18,-0.001,3.26,0
BottomS073871,29.8099,-23.8247,1.974e-18,1.764e-18,1.001e-18,-0.0,3.2,0
BottomS073872,29.6565,-23.5345,1.541e-18,2.549e-18,5.224e-18,-0.001,7.14,0
BottomS073873,29.6463,-23.5168,1.319e-19,1.409e-19,1.205e-19,0.0,7.18,0
BottomS073874,29.6546,-23.5285,2.738e-17,8.468e-17,6.069e-16,-0.0,7.21,0
BottomS073875,29.8169,-23.8338,8.958e-20,1.055e-19,1.058e-19,-0.0,3.11,0
BottomS073876,29.6526,-23.5308,6.657e-18,5.593e-18,2.782e-18,0.0,7.21,0
BottomS073877,29.8163,-23.8209,1.074e-17,8.517e-18,3.844e-18,-0.0,3.26,0
BottomS073879,29.8223,-23.8169,1.075e-13,9.850e-14,6.078e-14,0.0,3.25,1
BottomS073880,29.8269,-23.8222,6.747e-19,1.208e-18,2.907e-18,0.0,3.26,0
BottomS073881,29.8335,-23.8357,1.187e-17,9.861e-18,4.774e-18,-0.0,3.12,0
BottomS073882,29.8235,-23.8142,1.646e-19,1.851e-19,1.720e-19,0.0,3.22,0
BottomS073884,29.6264,-23.5212,8.128e-19,7.574e-19,4.851e-19,-0.0,7.28,0
BottomS073885,29.8439,-23.8332,1.411e-20,1.833e-20,2.248e-20,0.0,3.2,0
BottomS073887,29.8353,-23.8048,2.275e-18,2.054e-18,1.188e-18,0.0,3.25,0
BottomS073888,29.8396,-23.8139,9.815e-18,7.926e-18,3.924e-18,-0.0,3.26,0
BottomS073890,29.8581,-23.8313,5.656e-20,6.923e-20,7.500e-20,0.001,3.32,0
BottomS073893,29.5998,-23.5192,8.102e-19,1.220e-18,2.074e-18,-0.0,6.97,0
BottomS073894,29.8679,-23.8375,5.949e-18,5.041e-18,2.560e-18,0.001,3.41,0
BottomS073895,29.5883,-23.5197,1.163e-17,9.413e-18,4.492e-18,-0.0,6.97,0
BottomS073896,29.8634,-23.8146,1.600e-19,1.752e-19,1.470e-19,0.001,3.36,0
BottomS073899,29.8464,-23.7676,4.130e-17,3.015e-17,1.129e-17,0.001,3.8,0
BottomS073903,28.3299,-23.0038,3.600e-20,4.265e-20,4.419e-20,0.0,1.3,0
BottomS073908,28.3151,-23.0027,1.165e-20,1.646e-20,2.335e-20,0.001,0.84,0
BottomS073912,28.3172,-23.0580,8.579e-18,7.014e-18,3.343e-18,-0.0,-0.73,0
BottomS073913,28.2874,-23.0509,1.009e-20,1.400e-20,1.945e-20,0.0,-2.02,0
BottomS073916,28.3393,-22.9645,3.349e-14,2.318e-14,7.808e-15,-0.001,1.84,0
BottomS073919,28.2948,-23.0285,1.797e-20,2.297e-20,2.834e-20,0.001,-1.6,0
BottomS073924,28.3116,-23.0526,3.753e-19,3.897e-19,2.952e-19,0.001,-1.65,0
BottomS073927,28.3771,-22.9216,1.871e-20,2.429e-20,2.989e-20,-0.0,2.11,0
BottomS073930,28.3201,-22.9982,2.111e-19,2.230e-19,1.727e-19,-0.001,1.34,0
BottomS073931,28.2697,-23.0487,2.481e-20,3.002e-20,3.169e-20,0.0,-1.68,0
BottomS073932,28.3306,-22.9639,2.150e-18,1.836e-18,9.849e-19,0.0,1.48,0
BottomS073933,28.2865,-23.0868,4.993e-19,4.918e-19,3.446e-19,0.0,-2.08,0
BottomS073942,28.3219,-23.0217,4.497e-20,5.501e-20,5.979e-20,0.001,0.28,0
BottomS073945,28.2970,-23.0273,1.385e-19,1.440e-19,1.140e-19,-0.0,-1.39,0
BottomS073952,28.2723,-23.0658,4.818e-20,5.522e-20,5.279e-20,0.0,-2.22,0
BottomS073959,28.3578,-22.9118,8.295e-19,1.399e-18,2.955e-18,-0.0,1.84,0
BottomS073960,28.3595,-22.9819,9.611e-19,8.399e-19,4.726e-19,-0.002,1.9,0
BottomS073964,28.3641,-22.9814,2.602e-19,2.731e-19,2.105e-19,0.001,1.86,0
BottomS073968,28.3177,-23.0174,2.217e-19,2.297e-19,1.739e-19,-0.0,0.78,0
BottomS073975,28.3138,-23.0263,4.666e-18,1.204e-17,6.093e-17,-0.0,-0.46,0
BottomS073976,28.3181,-23.0196,1.253e-20,1.728e-20,2.385e-20,0.0,0.57,0
BottomS073978,28.3508,-22.8902,2.169e-19,2.228e-19,1.698e-19,0.0,1.84,0
BottomS073980,28.2767,-23.0558,8.145e-19,7.794e-19,4.970e-19,0.0,-1.82,0
BottomS073989,28.3175,-22.9744,1.116e-19,1.185e-19,9.706e-20,0.0,1.03,0
BottomS073990,28.3091,-23.0086,1.348e-20,1.769e-20,2.261e-20,0.0,1.01,0
BottomS073993,28.3158,-23.0263,5.052e-19,4.820e-19,3.239e-19,0.001,-0.3,0
BottomS073997,28.3051,-23.1539,1.802e-19,1.892e-19,1.569e-19,0.0,-1.34,0
BottomS074005,28.3360,-22.9961,1.174e-20,1.531e-20,1.867e-20,0.0,1.67,0
BottomS074008,28.2801,-22.9767,7.095e-18,9.161e-18,1.155e-17,0.0,0.2,0
BottomS074009,28.3162,-23.0279,1.513e-14,1.008e-14,3.348e-15,-0.0,-0.92,0
BottomS074016,28.2936,-23.0340,1.725e-18,1.506e-18,8.415e-19,0.0,-1.8,0
BottomS074017,28.2510,-23.0716,1.134e-20,1.599e-20,2.259e-20,-0.001,-2.06,0
BottomS074021,28.3349,-23.0250,9.713e-20,1.073e-19,9.643e-20,0.0,0.52,0
BottomS074024,28.2814,-23.0642,1.486e-19,1.531e-19,1.199e-19,0.0,-2.24,0
BottomS074026,28.3119,-23.0152,1.539e-18,3.768e-18,1.781e-17,0.0,0.89,0
BottomS074027,28.2962,-23.0586,8.025e-20,9.284e-20,8.841e-20,0.0,-1.9,0
BottomS074032,28.3165,-23.0081,1.191e-18,1.983e-18,3.952e-18,-0.001,1.18,0
BottomS074036,28.2825,-23.0333,7.257e-20,8.131e-20,7.355e-20,0.0,-1.64,0
BottomS074037,28.2912,-23.0424,1.643e-18,1.480e-18,8.894e-19,-0.0,-1.84,0
BottomS074039,28.2375,-23.0693,2.610e-19,2.865e-19,2.434e-19,0.0,-2.04,0
BottomS074047,28.2741,-23.0739,1.264e-18,2.123e-18,4.569e-18,0.0,-2.28,0
BottomS074048,28.3121,-23.0178,2.860e-20,3.493e-20,3.747e-20,0.0,0.51,0
BottomS074053,28.4157,-22.9961,2.110e-20,2.769e-20,3.521e-20,0.0,1.14,0
BottomS074060,28.2854,-23.0617,2.777e-20,3.431e-20,3.771e-20,0.001,-2.07,0
BottomS074061,28.2452,-23.1842,3.984e-20,4.895e-20,5.382e-20,-0.0,-2.11,0
BottomS074069,28.2846,-23.0497,1.504e-19,1.614e-19,1.332e-19,0.001,-2.03,0
BottomS074072,28.3269,-23.0038,2.960e-18,2.447e-18,1.247e-18,-0.0,1.51,0
BottomS074074,28.3333,-23.0234,3.688e-20,4.457e-20,4.613e-20,-0.0,0.65,0
BottomS074075,28.3024,-23.0217,1.190e-20,1.626e-20,2.154e-20,-0.0,-0.76,0
BottomS074076,28.3316,-23.0262,1.902e-19,2.074e-19,1.775e-19,-0.001,0.38,0
BottomS074080,28.3488,-23.0163,2.555e-19,2.570e-19,1.909e-19,-0.0,0.75,0
BottomS074082,28.3211,-23.0042,1.674e-20,2.120e-20,2.515e-20,-0.0,1.23,0
BottomS074084,28.2812,-23.0818,2.029e-20,2.407e-20,2.522e-20,-0.001,-2.05,0
BottomS074087,28.1864,-23.1399,2.406e-14,1.674e-14,5.920e-15,-0.0,-2.53,0
BottomS074090,28.3012,-23.0390,1.970e-18,1.807e-18,1.083e-18,-0.001,-1.64,0
BottomS074096,28.3216,-22.9906,1.256e-19,1.331e-19,1.066e-19,0.0,1.7,0
BottomS074102,28.1807,-23.0125,1.072e-20,1.529e-20,2.376e-20,0.0,-0.9,0
BottomS074108,28.2927,-23.0468,2.011e-18,1.739e-18,9.554e-19,0.001,-2.04,0
BottomS074111,28.3119,-23.0206,9.600e-19,1.866e-18,5.306e-18,0.001,1.31,0
BottomS074119,28.3128,-22.9854,1.547e-20,2.121e-20,2.915e-20,-0.001,1.33,0
BottomS074121,28.3436,-23.0184,1.155e-20,1.526e-20,1.932e-20,0.001,0.84,0
BottomS074122,28.2574,-23.0580,5.872e-20,6.890e-20,6.677e-20,-0.0,-2.09,0
BottomS074128,28.3561,-22.9334,1.251e-20,1.606e-20,1.876e-20,-0.0,1.77,0
BottomS074134,28.3384,-23.0140,1.487e-20,1.990e-20,2.621e-20,0.0,1.23,0
BottomS074140,28.3029,-23.0029,1.417e-20,1.817e-20,2.251e-20,-0.001,0.71,0
BottomS074141,28.4605,-22.8805,9.975e-19,1.728e-18,3.909e-18,-0.0,2.23,0
BottomS074142,28.3107,-23.0255,1.814e-20,2.487e-20,3.356e-20,0.0,-0.71,0
BottomS074152,28.2869,-23.0693,3.517e-20,4.256e-20,4.473e-20,-0.0,-2.04,0
BottomS074157,28.2634,-23.0535,2.886e-18,2.391e-18,1.181e-18,-0.0,-1.99,0
BottomS074159,28.2882,-22.9335,2.318e-19,2.252e-19,1.553e-19,-0.0,0.57,0
BottomS074165,28.3078,-23.0286,1.091e-18,9.757e-19,5.786e-19,-0.0,-1.49,0
BottomS074168,28.3052,-23.0174,6.891e-20,7.628e-20,6.797e-20,0.0,-0.35,0
BottomS074173,28.3149,-23.0603,1.557e-15,1.027e-15,3.253e-16,-0.001,-0.89,0
BottomS074175,28.3021,-23.0258,7.899e-20,9.145e-20,9.000e-20,-0.0,-1.13,0
BottomS074176,28.3185,-23.0256,8.770e-19,8.501e-19,5.759e-19,-0.001,0.87,0
BottomS074178,28.3799,-22.9778,1.222e-18,1.951e-18,3.676e-18,-0.0,1.55,0
BottomS074179,28.3239,-23.0072,8.096e-14,7.773e-14,5.118e-14,-0.0,1.42,1
BottomS074184,28.3163,-23.0265,1.588e-19,1.705e-19,1.450e-19,0.0,-0.55,0
BottomS074187,28.2988,-23.0426,3.540e-18,9.254e-18,4.914e-17,0.0,-1.79,0
BottomS074188,28.2807,-23.0244,1.890e-18,1.660e-18,9.549e-19,0.0,-1.43,0
BottomS074189,28.3248,-23.0778,2.342e-19,2.401e-19,1.794e-19,-0.0,-2.17,0
BottomS074194,28.2991,-23.0113,2.002e-18,1.785e-18,1.040e-18,0.001,-0.09,0
BottomS074195,28.2951,-23.0102,2.093e-19,2.191e-19,1.728e-19,0.0,-1.39,0
BottomS074198,28.3094,-23.0210,1.232e-19,1.339e-19,1.135e-19,0.0,-0.18,0
BottomS074199,28.3394,-23.0192,1.617e-20,1.981e-20,2.270e-20,-0.001,1.55,0
BottomS074200,28.3475,-23.0001,3.806e-19,3.765e-19,2.672e-19,0.001,1.35,0
BottomS074202,28.2906,-22.9862,2.584e-18,4.113e-18,7.768e-18,-0.001,1.22,0
BottomS074204,28.2952,-23.0036,5.262e-20,6.275e-20,6.515e-20,-0.0,0.08,0
BottomS074207,28.3176,-23.0272,1.015e-18,1.884e-18,4.818e-18,-0.0,-0.19,0
BottomS074209,28.3514,-22.9591,1.227e-19,1.382e-19,1.261e-19,0.001,2.02,0
BottomS074216,28.2851,-23.0245,1.464e-20,1.977e-20,2.661e-20,-0.001,-1.15,0
BottomS074218,28.3125,-23.0595,1.296e-19,1.440e-19,1.279e-19,0.0,-2.03,0
BottomS074219,28.3314,-23.0256,1.989e-20,2.658e-20,3.403e-20,-0.0,1.17,0
BottomS074220,28.3297,-23.0186,1.717e-20,2.311e-20,3.023e-20,0.001,0.66,0
BottomS074222,28.3050,-23.0300,2.491e-18,6.154e-18,2.865e-17,0.0,-1.04,0
BottomS074223,28.3195,-22.9878,8.834e-20,9.928e-20,9.126e-20,-0.001,1.06,0
BottomS074224,28.3553,-23.0024,7.904e-19,1.502e-18,4.037e-18,0.001,1.88,0
BottomS074225,28.2943,-23.0031,7.724e-18,6.025e-18,2.724e-18,0.001,0.24,0
BottomS074226,28.3382,-23.0561,3.568e-14,2.451e-14,8.260e-15,0.0,-0.56,0
BottomS074228,28.3118,-23.0198,7.142e-20,7.794e-20,7.036e-20,0.001,-0.03,0
BottomS074229,28.3580,-23.0440,1.916e-19,2.114e-19,1.852e-19,-0.001,1.85,0
BottomS074231,28.2883,-23.0460,9.287e-19,1.663e-18,4.111e-18,-0.001,-1.45,0
BottomS074232,28.3269,-23.0110,3.586e-14,2.424e-14,8.316e-15,-0.0,1.32,0
BottomS074233,28.2881,-22.9942,2.295e-20,2.858e-20,3.266e-20,0.001,1.0,0
BottomS074235,28.2717,-23.0431,2.368e-18,2.233e-18,1.419e-18,0.0,-1.83,0
BottomS074236,28.3279,-23.0282,3.964e-18,3.254e-18,1.603e-18,0.0,0.57,0
BottomS074239,28.3070,-23.0275,3.450e-18,2.829e-18,1.383e-18,0.001,-1.35,0
BottomS074241,28.2775,-22.9979,1.576e-20,2.115e-20,2.898e-20,-0.0,-0.7,0
BottomS074242,28.3275,-23.0196,3.276e-20,4.007e-20,4.326e-20,0.001,1.23,0
BottomS074244,28.3301,-23.0503,3.726e-19,6.122e-19,1.227e-18,-0.0,-1.82,0
BottomS074245,28.3210,-23.0357,1.925e-19,2.004e-19,1.496e-19,-0.0,-0.93,0
BottomS074246,28.2853,-23.0142,9.429e-20,1.138e-19,1.240e-19,-0.001,-1.34,0
BottomS074248,28.3443,-23.0085,2.163e-19,2.319e-19,1.947e-19,0.0,0.87,0
BottomS074249,28.3156,-22.9804,2.012e-18,1.781e-18,1.025e-18,0.0,1.7,0
BottomS074252,28.3372,-23.0559,2.844e-20,3.538e-20,4.015e-20,-0.001,-1.69,0
BottomS074253,28.3318,-22.9943,1.218e-18,2.183e-18,5.362e-18,-0.001,1.71,0
BottomS074254,28.3096,-22.9973,9.251e-14,6.798e-14,2.617e-14,-0.0,1.1,0
BottomS074258,28.3011,-23.0271,3.815e-19,3.997e-19,3.083e-19,-0.0,-0.91,0
BottomS074259,28.2883,-22.9981,6.530e-19,6.265e-19,4.044e-19,-0.001,0.28,0
BottomS074262,28.3300,-23.0617,1.328e-20,1.725e-20,2.108e-20,-0.0,-1.03,0
BottomS074264,28.3351,-23.0137,1.111e-18,1.926e-18,4.220e-18,-0.001,0.84,0
BottomS074266,28.3081,-23.0312,1.987e-19,2.031e-19,1.550e-19,0.001,-1.41,0
BottomS074268,28.2856,-23.0264,1.497e-18,3.099e-18,1.009e-17,-0.0,-1.52,0
BottomS074270,28.3003,-23.0017,4.742e-20,5.646e-20,5.652e-20,-0.001,0.38,0
BottomS074271,28.3113,-22.9984,3.430e-18,7.756e-18,3.049e-17,0.0,0.61,0
BottomS074273,28.3624,-23.0757,7.248e-20,8.582e-20,8.761e-20,-0.0,-2.05,0
BottomS074274,28.3165,-23.0246,2.473e-18,3.949e-18,7.607e-18,0.001,0.0,0
BottomS074275,28.3740,-23.0174,2.666e-18,4.074e-18,7.098e-18,-0.0,1.67,0
BottomS074276,28.3203,-23.0381,1.454e-18,1.314e-18,7.848e-19,0.0,-0.59,0
BottomS074278,28.3442,-23.0211,1.239e-20,1.764e-20,2.609e-20,-0.0,1.4,0
BottomS074284,28.3368,-23.0100,5.104e-19,4.975e-19,3.391e-19,0.001,1.49,0
BottomS074285,28.3065,-22.9749,9.098e-19,8.734e-19,5.862e-19,0.001,1.01,0
BottomS074286,28.3356,-23.0320,2.062e-20,2.768e-20,3.620e-20,0.0,0.5,0
BottomS074290,28.2848,-23.0053,7.028e-18,5.906e-18,3.008e-18,-0.0,-1.9,0
BottomS074293,28.3398,-22.9935,3.985e-19,3.968e-19,2.778e-19,-0.001,1.65,0
BottomS074294,28.3364,-23.0221,8.488e-19,7.547e-19,4.232e-19,0.0,0.72,0
BottomS074295,28.3583,-23.0515,2.882e-18,5.056e-18,1.194e-17,-0.0,1.26,0
BottomS074296,28.3318,-23.0386,1.119e-18,1.030e-18,6.282e-19,-0.0,-0.15,0
